view_date,ticker,Q,ret_pred,ret_real,q_source,sentiment_signal,sentiment_component,news_count,ret_scale
2025-03-05,ITUB4,0.006613978890202602,0.0077540585771203,0.0825118654351502,xgb,0.0,0.0,0,0.07066329082829556
2025-03-05,VALE3,-0.006600656967187508,-0.007738440297544,0.025250222830628,xgb,0.0,0.0,0,0.05819747654157969
2025-03-06,ABEV3,-0.007022656880943872,-0.0082331821322441,0.0741805654533125,xgb,0.0,0.0,0,0.18656611824796884
2025-03-06,BBAS3,0.03293932451205197,0.0386172160506248,0.0323494332537253,xgb,0.0,0.0,0,0.03667775513975123
2025-03-06,BBDC4,0.04480610269393976,0.0525295212864875,0.1042964643725486,xgb,0.0,0.0,0,0.07353117231725013
2025-03-06,ITUB4,0.006613978890202602,0.0077540585771203,0.0543571452213842,xgb,0.0,0.0,0,0.07389742434775892
2025-03-06,VALE3,-0.0016595577707382066,-0.0096428645774722,-0.0263940624083156,xgb,0.8,0.04465424230801113,2,0.05581780288501391
2025-03-07,ABEV3,-0.007022656880943872,-0.0082331821322441,0.0154872010108228,xgb,0.0,0.0,0,0.17567442892068905
2025-03-07,BBAS3,0.03650220887403135,0.0427942499518394,0.0097392897397007,xgb,0.0,0.0,0,0.0351271400374603
2025-03-07,BBDC4,0.043875983028975295,0.0514390729367733,0.075400802560235,xgb,0.0,0.0,0,0.07735201921298485
2025-03-07,ITUB4,0.006613978890202602,0.0077540585771203,0.0519780471150766,xgb,0.0,0.0,0,0.07100087054898672
2025-03-07,VALE3,-0.006600656967187508,-0.007738440297544,-0.0529105483562737,xgb,0.0,0.0,0,0.05201857754522216
2025-03-10,ABEV3,-0.007022656880943872,-0.0082331821322441,0.0185036860215332,xgb,0.0,0.0,0,0.16108708799391405
2025-03-10,BBAS3,0.03841654617398597,0.0450385697185993,0.0111439824178409,xgb,0.0,0.0,0,0.03147193341537112
2025-03-10,BBDC4,0.04524570549929371,0.0530449002981185,0.0621562338912257,xgb,0.0,0.0,0,0.08013547827245485
2025-03-10,ITUB4,0.006613978890202602,0.0077540585771203,0.0434422455962807,xgb,0.0,0.0,0,0.06793197565779792
2025-03-10,VALE3,-0.006600656967187508,-0.007738440297544,-0.0929053201120238,xgb,0.0,0.0,2,0.049681110912183205
2025-03-11,ABEV3,-0.007022656880943872,-0.0082331821322441,0.0704808535497722,xgb,0.0,0.0,0,0.14700237657907822
2025-03-11,BBAS3,0.04119527355656547,0.0450385697185993,0.0244559389311936,xgb,0.6,0.01889904288411821,1,0.03149840480686369
2025-03-11,BBDC4,0.047549748369752926,0.0557461008429527,0.105004934305354,xgb,0.0,0.0,0,0.08317689779689215
2025-03-11,ITUB4,0.006613978890202602,0.0077540585771203,0.0703970859267638,xgb,0.0,0.0,0,0.06594992655859157
2025-03-11,VALE3,-0.008225073633654352,-0.0096428645774722,-0.0487442237204045,xgb,0.0,0.0,0,0.051371625604192804
2025-03-12,ABEV3,-0.007022656880943872,-0.0082331821322441,0.0522143315628212,xgb,0.0,0.0,1,0.1368564759934346
2025-03-12,BBAS3,0.03841654617398597,0.0450385697185993,0.0186784594447785,xgb,0.0,0.0,0,0.032650256456761194
2025-03-12,BBDC4,0.04934917872156873,0.0578557066619396,0.103399543525584,xgb,0.0,0.0,0,0.08974222844041073
2025-03-12,ITUB4,0.006613978890202602,0.0077540585771203,0.0632353110383705,xgb,0.0,0.0,0,0.06670173066511689
2025-03-12,VALE3,-0.003836572675424698,-0.0096428645774722,-0.0183973477129297,xgb,0.6,0.029847644762324273,1,0.04974607460387379
2025-03-13,ABEV3,-0.007022656880943872,-0.0082331821322441,0.0205888371925608,xgb,0.0,0.0,0,0.12466191718975753
2025-03-13,BBAS3,0.03650220887403135,0.0427942499518394,0.0112138471786445,xgb,0.0,0.0,0,0.03298534180144853
2025-03-13,BBDC4,0.0496863687472503,0.0582510195672512,0.0996455199403419,xgb,0.0,0.0,0,0.095157832223237
2025-03-13,ITUB4,0.006613978890202602,0.0077540585771203,0.0522000177013629,xgb,0.0,0.0,0,0.06666671464472784
2025-03-13,VALE3,-0.002527890672744471,-0.007738440297544,-0.0155328520965457,xgb,0.6,0.027700229010669403,1,0.04616704835111567
2025-03-14,ABEV3,-0.007022656880943872,-0.0082331821322441,0.0123271302043139,xgb,0.0,0.0,0,0.11042662368274224
2025-03-14,BBAS3,0.034481413759699986,0.0404251217842102,0.0067918277423834,xgb,0.0,0.0,0,0.03336509258916518
2025-03-14,BBDC4,0.044876984539305956,0.0526126213371753,0.0679485983852794,xgb,0.0,0.0,0,0.09826764256683426
2025-03-14,ITUB4,0.006613978890202602,0.0077540585771203,0.036430965694523,xgb,0.0,0.0,0,0.06510674777428509
2025-03-14,VALE3,-0.006600656967187508,-0.007738440297544,-0.034888330467395,xgb,0.0,0.0,0,0.04269327211867426
2025-03-17,ABEV3,-0.007022656880943872,-0.0082331821322441,0.0066104486143258,xgb,0.0,0.0,0,0.09573973015154838
2025-03-17,BBAS3,0.030789085880085266,0.0328910388052463,-0.0245433241438421,xgb,0.6,0.01859496257910737,1,0.030991604298512283
2025-03-17,BBDC4,0.04063914180992559,0.0476442836225032,0.0540038187454645,xgb,0.0,0.0,0,0.09775823701961005
2025-03-17,ITUB4,0.006613978890202602,0.0077540585771203,0.0194545773117581,xgb,0.0,0.0,0,0.06164990510554652
2025-03-17,VALE3,-0.006600656967187508,-0.007738440297544,-0.059344781056804,xgb,0.0,0.0,0,0.042947082864326726
2025-03-18,ABEV3,-0.007022656880943872,-0.0082331821322441,0.0247826297006433,xgb,0.0,0.0,0,0.08232514820242594
2025-03-18,BBAS3,0.03061625440843496,0.0358937084674835,-0.0302784599013145,xgb,0.0,0.0,0,0.028987069147006935
2025-03-18,BBDC4,0.04289375772451125,0.0502875372767448,0.0532452938080859,xgb,0.0,0.0,0,0.09443526355104506
2025-03-18,ITUB4,0.006613978890202602,0.0077540585771203,0.0125641716677896,xgb,0.0,0.0,0,0.05753722962325982
2025-03-18,VALE3,-0.0026281287030170807,-0.007738440297544,-0.0901773601278728,xgb,0.6,0.02701847705305814,1,0.045030795088430234
2025-03-19,ABEV3,-0.007022656880943872,-0.0082331821322441,0.0231224223562652,xgb,0.0,0.0,0,0.06920231661486964
2025-03-19,BBAS3,0.024099284061633322,0.0282533802092075,-0.0343995792570197,xgb,0.0,0.0,0,0.027255007144280665
2025-03-19,BBDC4,0.028863394385470448,0.0338387005031108,0.0490479090679841,xgb,0.0,0.0,0,0.09005361679745814
2025-03-19,ITUB4,0.006613978890202602,0.0077540585771203,0.0119240331245587,xgb,0.0,0.0,0,0.05244909320092778
2025-03-19,VALE3,-0.006600656967187508,-0.007738440297544,-0.0823674642875934,xgb,0.0,0.0,0,0.0480956473400833
2025-03-20,ABEV3,-0.007022656880943872,-0.0082331821322441,0.0304151666048654,xgb,0.0,0.0,0,0.05650777858091864
2025-03-20,BBAS3,0.023501032008265615,0.0275520049035549,-0.0167772439190303,xgb,0.0,0.0,0,0.02701258884559657
2025-03-20,BBDC4,0.03663987697386993,0.0339348278939724,0.0499742805154094,xgb,0.6,0.05233276030185423,1,0.08722126716975705
2025-03-20,ITUB4,0.006613978890202602,0.0077540585771203,0.0405858310618772,xgb,0.0,0.0,0,0.04902135041205841
2025-03-20,VALE3,-0.006600656967187508,-0.007738440297544,-0.061607824927955,xgb,0.0,0.0,0,0.050633600424177146
2025-03-21,ABEV3,-0.007908710134847374,-0.0092719681560993,0.0230391818463926,xgb,0.0,0.0,0,0.04778745421596988
2025-03-21,BBAS3,0.011136222830225782,0.0130558209493756,-0.0117001892107831,xgb,0.0,0.0,0,0.026236666480254255
2025-03-21,BBDC4,0.018009033100539917,0.0211133267730474,0.0687636546957164,xgb,0.0,0.0,0,0.08399748617712857
2025-03-21,ITUB4,0.006613978890202602,0.0077540585771203,0.0591537031253147,xgb,0.0,0.0,0,0.04810063874099547
2025-03-21,VALE3,-0.006600656967187508,-0.007738440297544,-0.05344847036638,xgb,0.0,0.0,1,0.052324578462624
2025-03-24,ABEV3,-0.007022656880943872,-0.0082331821322441,0.044066266399056,xgb,0.0,0.0,0,0.041648842658851735
2025-03-24,BBAS3,0.02364478167440273,0.027720533311367,-0.0235472242305779,xgb,0.0,0.0,0,0.02446377598207383
2025-03-24,BBDC4,0.02567182863930833,0.0300969909876585,0.074276937174792,xgb,0.0,0.0,0,0.08157895406687886
2025-03-24,ITUB4,0.006613978890202602,0.0077540585771203,0.0773964332919466,xgb,0.0,0.0,0,0.048423376103850106
2025-03-24,VALE3,-0.0019879799533702577,-0.007738440297544,-0.0327257036202015,xgb,0.6,0.031372340173145566,1,0.05228723362190928
2025-03-25,ABEV3,-0.009552701369293646,-0.0111993411555886,0.0353955090654584,xgb,0.0,0.0,0,0.03611582324690201
2025-03-25,BBAS3,0.010624668930347659,0.0124560883268713,-0.0162892172162866,xgb,0.0,0.0,0,0.021806551439457915
2025-03-25,BBDC4,0.0008268586751967572,0.0009693878237158,0.059308331054065,xgb,0.0,0.0,0,0.07794119073980321
2025-03-25,ITUB4,0.006613978890202602,0.0077540585771203,0.0656012026820259,xgb,0.0,0.0,0,0.048259388093725486
2025-03-25,VALE3,-0.008659350847362928,-0.010152000002563,-0.0627961465990749,xgb,0.0,0.0,0,0.049621036577951624
2025-03-26,ABEV3,-0.009552701369293646,-0.0111993411555886,0.0664984676328751,xgb,0.0,0.0,0,0.03222958782729595
2025-03-26,BBAS3,0.009564200166887124,0.0112128220498561,-0.0160954261699734,xgb,0.0,0.0,0,0.019422001184794365
2025-03-26,BBDC4,-0.007455141950447139,-0.0087402164936065,0.0408659221641471,xgb,0.0,0.0,0,0.07331945157443472
2025-03-26,ITUB4,0.006613978890202602,0.0077540585771203,0.0870801689641197,xgb,0.0,0.0,0,0.04705148361135946
2025-03-26,VALE3,-0.013273408883978436,-0.010152000002563,-0.0653592464486069,xgb,-0.6,-0.0313817329654187,1,0.05230288827569783
2025-03-27,ABEV3,-0.009552701369293646,-0.0111993411555886,0.0751157473542954,xgb,0.0,0.0,0,0.031680866554407563
2025-03-27,BBAS3,0.011705557176653742,0.010945888236165,-0.0066444963813789,xgb,0.8823529411764706,0.01611264765777537,3,0.018261000678812086
2025-03-27,BBDC4,-0.009453787083894279,-0.0110833765938878,0.0558721331757566,xgb,0.0,0.0,0,0.06878869855954889
2025-03-27,ITUB4,0.006613978890202602,0.0077540585771203,0.0938044146980657,xgb,0.0,0.0,0,0.04938884245012629
2025-03-27,VALE3,-0.0037997619553553534,-0.010152000002563,-0.0770092105237607,xgb,0.6,0.033051669424288325,1,0.055086115707147214
2025-03-28,ABEV3,-0.009552701369293646,-0.0111993411555886,0.0814736059941172,xgb,0.0,0.0,0,0.03594004843608418
2025-03-28,BBAS3,0.013179994091209832,0.0154518857598304,0.0100748147125518,xgb,0.0,0.0,0,0.018039944010360527
2025-03-28,BBDC4,-0.00425742524126137,-0.0049912957474589,0.0866870249681296,xgb,0.0,0.0,0,0.06739379360351472
2025-03-28,ITUB4,0.0019934322531104933,0.0077540585771203,0.1163445419267148,xgb,-0.6,-0.0314258640807753,1,0.05237644013462551
2025-03-28,VALE3,-0.008659350847362928,-0.010152000002563,-0.0851809319270573,xgb,0.0,0.0,0,0.056807448719110566
2025-03-31,ABEV3,-0.0043413580631640565,-0.0092719681560993,0.044902620437922,xgb,0.6,0.024262739917618393,1,0.04043789986269732
2025-03-31,BBAS3,0.015347585328307246,0.0204702802002429,0.0248743388011068,xgb,-0.8,-0.014370859910843331,2,0.017963574888554164
2025-03-31,BBDC4,0.0011634104083831553,0.0013639524113386,0.0786673924335995,xgb,0.0,0.0,0,0.0691459929661507
2025-03-31,ITUB4,0.006613978890202602,0.0077540585771203,0.1226193614232118,xgb,0.0,0.0,0,0.0575837470153708
2025-03-31,VALE3,-0.008659350847362928,-0.010152000002563,-0.071263113709878,xgb,0.0,0.0,2,0.056255706705898675
2025-04-01,ABEV3,-0.009552701369293646,-0.0111993411555886,0.0325290925087782,xgb,0.0,0.0,0,0.038610883211850876
2025-04-01,BBAS3,0.013725314339309753,0.0160912051796913,0.0275040250335123,xgb,0.0,0.0,0,0.017993460593547967
2025-04-01,BBDC4,0.01097120575067423,0.0128623591735959,0.0681773815803232,xgb,0.0,0.0,0,0.0672647399753111
2025-04-01,ITUB4,0.012022971518450633,0.0077540585771203,0.1044544731826043,xgb,0.6,0.03678834573049883,1,0.06131390955083138
2025-04-01,VALE3,-0.008659350847362928,-0.010152000002563,-0.0768421431841983,xgb,0.0,0.0,0,0.057864198848003916
2025-04-02,ABEV3,-0.009552701369293646,-0.0111993411555886,0.0387423045888486,xgb,0.0,0.0,0,0.037204794707990665
2025-04-02,BBAS3,0.011364987337099505,0.0133240185678005,0.0192146162732662,xgb,0.0,0.0,1,0.018623858135600378
2025-04-02,BBDC4,0.017472393948129345,0.020484184846282,0.0613295869422365,xgb,0.0,0.0,0,0.06474887126493532
2025-04-02,ITUB4,0.006613978890202602,0.0077540585771203,0.0989561809543718,xgb,0.0,0.0,0,0.06425813541827664
2025-04-02,VALE3,-0.008659350847362928,-0.010152000002563,-0.0715305661119731,xgb,0.0,0.0,0,0.062038827095951675
2025-04-03,ABEV3,-0.009552701369293646,-0.0111993411555886,0.0298741990727882,xgb,0.0,0.0,0,0.03850147095058265
2025-04-03,BBAS3,0.01291089919020655,0.0151364058256149,0.0276739071102307,xgb,0.0,0.0,0,0.01919534164235907
2025-04-03,BBDC4,0.004494242481206314,0.0052689341828227,0.0270453052608848,xgb,0.0,0.0,0,0.0620120189079278
2025-04-03,ITUB4,0.006613978890202602,0.0077540585771203,0.0921884858155427,xgb,0.0,0.0,0,0.06759786136492013
2025-04-03,VALE3,-0.014485152013063362,-0.010152000002563,-0.0365634067667175,xgb,-0.6,-0.0396231982868036,1,0.06603866381133934
2025-04-04,ABEV3,-0.007908710134847374,-0.0092719681560993,0.0470171546676273,xgb,0.0,0.0,0,0.03975483301261652
2025-04-04,BBAS3,0.021925759494774662,0.0257051959633827,0.0498448223415272,xgb,0.0,0.0,0,0.02068691874006245
2025-04-04,BBDC4,0.01541099119750179,0.0180674493312835,0.1834692647827196,xgb,0.0,0.0,0,0.059090355113328184
2025-04-04,ITUB4,0.006613978890202602,0.0077540585771203,0.1264523859605621,xgb,0.0,0.0,0,0.0715805413735644
2025-04-04,VALE3,-0.0017370267136358943,-0.007738440297544,0.0011383430850047,xgb,0.5,0.03307915605921691,2,0.06615831211843382
2025-04-07,ABEV3,-0.010784364438312766,-0.0082331821322441,0.0801593914261408,xgb,-0.6,-0.025584615781282842,1,0.04264102630213807
2025-04-07,BBAS3,0.03047968920692206,0.0357336029410362,0.0646966802725581,xgb,0.0,0.0,0,0.022494168611325673
2025-04-07,BBDC4,0.03609540802724264,0.0423173271119594,0.2029657591085542,xgb,0.0,0.0,0,0.06833788697313212
2025-04-07,ITUB4,0.006613978890202602,0.0077540585771203,0.1771929662365866,xgb,0.0,0.0,1,0.07922324199133612
2025-04-07,VALE3,-0.006600656967187508,-0.007738440297544,0.0171433111356322,xgb,0.0,0.0,0,0.06200070940616243
2025-04-08,ABEV3,-0.007022656880943872,-0.0082331821322441,0.0763174468262587,xgb,0.0,0.0,0,0.04659650928253074
2025-04-08,BBAS3,0.03571885492259172,0.0444565787911415,0.0508046209879887,xgb,-0.6,-0.014971567754134414,1,0.024952612923557358
2025-04-08,BBDC4,0.05176832872648747,0.0606918558478355,0.2162022138693748,xgb,0.0,0.0,0,0.07903220592316558
2025-04-08,ITUB4,0.006613978890202602,0.0077540585771203,0.1565219283750305,xgb,0.0,0.0,0,0.09098244160339305
2025-04-08,VALE3,-0.013279819859274098,-0.007738440297544,0.0982622387907874,xgb,-0.8,-0.04542719329680192,2,0.056783991621002394
2025-04-09,ABEV3,-0.007908710134847374,-0.0092719681560993,0.0415532226738844,xgb,0.0,0.0,0,0.05039615388753028
2025-04-09,BBAS3,0.02442443748758173,0.0286345817148685,0.0665634612787336,xgb,0.0,0.0,0,0.026124401618626576
2025-04-09,BBDC4,0.038549952880215115,0.0451949723064899,0.2006974237233185,xgb,0.0,0.0,0,0.0909717991232649
2025-04-09,ITUB4,0.006613978890202602,0.0077540585771203,0.1506831432811556,xgb,0.0,0.0,0,0.10131086269271247
2025-04-09,VALE3,-0.006600656967187508,-0.007738440297544,0.0620644012372706,xgb,0.0,0.0,0,0.05791933265694482
2025-04-10,ABEV3,-0.011538690657833802,-0.0082331821322441,0.0452825455416946,xgb,-0.6,-0.030715037592618975,1,0.05119172932103163
2025-04-10,BBAS3,0.030017471702439055,0.035191711038351,0.076799828911131,xgb,0.0,0.0,0,0.029680560001462523
2025-04-10,BBDC4,0.046194963612038856,0.0541577860713005,0.2009879722299158,xgb,0.0,0.0,0,0.10173773792382983
2025-04-10,ITUB4,0.006613978890202602,0.0077540585771203,0.1615290128847189,xgb,0.0,0.0,0,0.10917495642266092
2025-04-10,VALE3,-0.006600656967187508,-0.007738440297544,0.0393811087304464,xgb,0.0,0.0,0,0.05795194525046737
2025-04-11,ABEV3,-0.007908710134847374,-0.0092719681560993,0.0667153022047991,xgb,0.0,0.0,0,0.05278054101355321
2025-04-11,BBAS3,0.02442443748758173,0.0286345817148685,0.0559586246599171,xgb,0.0,0.0,0,0.03433053426577309
2025-04-11,BBDC4,0.029834917665673366,0.0349776893854141,0.1972455928051688,xgb,0.0,0.0,0,0.11118233203341553
2025-04-11,ITUB4,0.006613978890202602,0.0077540585771203,0.1698448604885533,xgb,0.0,0.0,0,0.11648747854833263
2025-04-11,VALE3,-0.006600656967187508,-0.007738440297544,0.0328139029298136,xgb,0.0,0.0,1,0.05694713370504353
2025-04-14,ABEV3,-0.007908710134847374,-0.0092719681560993,0.0595210074218299,xgb,0.0,0.0,0,0.054398329285392
2025-04-14,BBAS3,0.014914119216595988,0.0174849294126033,-0.0893783502794715,xgb,0.0,0.0,0,0.036645634296440174
2025-04-14,BBDC4,0.02582429435430185,0.0302757378667593,0.1918190486892456,xgb,0.0,0.0,0,0.11996580743558528
2025-04-14,ITUB4,0.0029717397173901366,0.003483991138637,0.1594517810031456,xgb,0.0,0.0,0,0.12309093763380455
2025-04-14,VALE3,-0.006600656967187508,-0.007738440297544,0.0205742350686423,xgb,0.0,0.0,1,0.05695343365573012
2025-04-15,ABEV3,-0.007908710134847374,-0.0092719681560993,0.0561076764268274,xgb,0.0,0.0,0,0.05612157916798997
2025-04-15,BBAS3,0.017610050641724675,0.0206455700099468,-0.1034816386161588,xgb,0.0,0.0,0,0.04186628665809623
2025-04-15,BBDC4,0.005522516200185214,0.0064744558185338,0.20008354761869,xgb,0.0,0.0,0,0.12943085869524104
2025-04-15,ITUB4,0.0029717397173901366,0.003483991138637,0.1586532077539727,xgb,0.0,0.0,0,0.12979455037102738
2025-04-15,VALE3,-0.012373042241272572,-0.007738440297544,0.0280366984543354,xgb,-0.7278765028111818,-0.03925989916193761,3,0.05393758283212779
2025-04-16,ABEV3,-0.007022656880943872,-0.0082331821322441,0.0373131902816833,xgb,0.0,0.0,0,0.05537937979612941
2025-04-16,BBAS3,0.03107794126028977,0.0364349782466888,-0.080947154833457,xgb,0.0,0.0,0,0.0481081589756809
2025-04-16,BBDC4,0.02228991747767244,0.0261321254074573,0.2112609948789982,xgb,0.0,0.0,0,0.14080354622770838
2025-04-16,ITUB4,0.0029717397173901366,0.003483991138637,0.158876905602938,xgb,0.0,0.0,0,0.13490691028458832
2025-04-16,VALE3,-0.009855717150259017,-0.007738440297544,0.0517212127337862,xgb,-0.43179269316669977,-0.02213873961725141,3,0.051271686546822674
2025-04-17,ABEV3,-0.007908710134847374,-0.0092719681560993,0.0202861433932468,xgb,0.0,0.0,0,0.05267919714808569
2025-04-17,BBAS3,0.023962223160659366,0.0280926935374736,-0.0824152334485366,xgb,0.0,0.0,0,0.053415491722257916
2025-04-17,BBDC4,0.001972395503534663,0.0023123857099562,0.1885480874700164,xgb,0.0,0.0,0,0.1519027506350828
2025-04-17,ITUB4,0.0029717397173901366,0.003483991138637,0.1367339642062985,xgb,0.0,0.0,0,0.13955494534922205
2025-04-17,VALE3,-0.006600656967187508,-0.007738440297544,0.0327409580522769,xgb,0.0,0.0,0,0.04946540099039593
2025-04-22,ABEV3,-0.007908710134847374,-0.0092719681560993,0.0146122133998233,xgb,0.0,0.0,0,0.04830866410516638
2025-04-22,BBAS3,0.023962223160659366,0.0280926935374736,-0.1034425500552995,xgb,0.0,0.0,0,0.05858266448911398
2025-04-22,BBDC4,0.01315286646157108,0.0154200820252299,0.1950605413071627,xgb,0.0,0.0,0,0.159178540813789
2025-04-22,ITUB4,0.0029717397173901366,0.003483991138637,0.1104282835421789,xgb,0.0,0.0,0,0.1410113326549066
2025-04-22,VALE3,-0.006600656967187508,-0.007738440297544,0.007589042689717,xgb,0.0,0.0,0,0.04571968857076875
2025-04-23,ABEV3,-0.007908710134847374,-0.0092719681560993,0.0223549542394878,xgb,0.0,0.0,0,0.04614506360244504
2025-04-23,BBAS3,0.017610050641724675,0.0206455700099468,-0.1382296971138229,xgb,0.0,0.0,0,0.06419467957869916
2025-04-23,BBDC4,-0.00602044551439658,-0.0070582153275609,0.1748227208005113,xgb,0.0,0.0,0,0.16749233716190065
2025-04-23,ITUB4,0.0029717397173901366,0.003483991138637,0.101682675750255,xgb,0.0,0.0,0,0.14014054137768997
2025-04-23,VALE3,-0.010232729386820886,-0.007738440297544,-0.0025740669225438,xgb,-0.6,-0.02470292438445435,1,0.04117154064075725
2025-04-24,ABEV3,-0.007908710134847374,-0.0092719681560993,0.0166662613909198,xgb,0.0,0.0,0,0.045418339440352874
2025-04-24,BBAS3,0.02397089351528944,0.0206455700099468,-0.1158444892105795,xgb,0.6,0.043262193693518525,1,0.07210365615586421
2025-04-24,BBDC4,-0.007004296141131822,-0.008211656473577,0.1640815581626379,xgb,0.0,0.0,0,0.17510986139191412
2025-04-24,ITUB4,0.0029717397173901366,0.003483991138637,0.084625830591723,xgb,0.0,0.0,0,0.13994255584680787
2025-04-24,VALE3,-0.01125372735713705,-0.007738440297544,-0.0237845908715309,xgb,-0.8823529411764706,-0.031647068868210955,3,0.03586667805063908
2025-04-25,ABEV3,-0.007908710134847374,-0.0092719681560993,0.0166990062599019,xgb,0.0,0.0,0,0.043841479211929386
2025-04-25,BBAS3,0.017610050641724675,0.0206455700099468,-0.131035493137426,xgb,0.0,0.0,0,0.07900578993710086
2025-04-25,BBDC4,-0.0037742521215025243,-0.0044248360209167,0.1827374084831486,xgb,0.0,0.0,0,0.18244928790765705
2025-04-25,ITUB4,0.0029717397173901366,0.003483991138637,0.096279006747541,xgb,0.0,0.0,0,0.13891895939233295
2025-04-25,VALE3,-0.006600656967187508,-0.007738440297544,-0.0001855960278979,xgb,0.0,0.0,4,0.032456251247750346
2025-04-28,ABEV3,-0.007908710134847374,-0.0092719681560993,-0.0051623413223103,xgb,0.0,0.0,0,0.04290039401100894
2025-04-28,BBAS3,0.01892162375219191,0.0221832245588302,-0.1632454437448813,xgb,0.0,0.0,0,0.08638876036761482
2025-04-28,BBDC4,-0.002798483818871944,-0.0032808703836053,0.1918165273849576,xgb,0.0,0.0,0,0.193570152423533
2025-04-28,ITUB4,0.0029717397173901366,0.003483991138637,0.0774783324371858,xgb,0.0,0.0,0,0.13921113945890426
2025-04-28,VALE3,-0.00396665732408563,-0.007738440297544,-0.011726611756988,xgb,0.6,0.017914701716986513,1,0.029857836194977522
2025-04-29,ABEV3,-0.007908710134847374,-0.0092719681560993,-0.0225817548027127,xgb,0.0,0.0,0,0.03991076448634344
2025-04-29,BBAS3,0.027257240451699707,0.0221832245588302,-0.1844290207182368,xgb,0.6,0.05669328285214121,1,0.09448880475356869
2025-04-29,BBDC4,-0.0037742521215025243,-0.0044248360209167,0.1762994540635101,xgb,0.0,0.0,0,0.19416638546655005
2025-04-29,ITUB4,0.0029717397173901366,0.003483991138637,0.0615381838340673,xgb,0.0,0.0,0,0.13571299277866308
2025-04-29,VALE3,-0.006600656967187508,-0.007738440297544,-0.0072700648604762,xgb,0.0,0.0,0,0.030614141100119185
2025-04-30,ABEV3,-0.007908710134847374,-0.0092719681560993,-0.0288443427540287,xgb,0.0,0.0,0,0.03579807615609858
2025-04-30,BBAS3,0.01951604366741864,0.0228801071643829,-0.2112887964571995,xgb,0.0,0.0,0,0.10304111478540287
2025-04-30,BBDC4,-0.00638581533948636,-0.0074865655042231,0.1668408399844939,xgb,0.0,0.0,0,0.19226164939190404
2025-04-30,ITUB4,0.014215299166774038,0.003483991138637,0.0511850447749346,xgb,0.6,0.07647116213566132,1,0.12745193689276887
2025-04-30,VALE3,-0.003962151761875634,-0.007738440297544,-0.0144820084271027,xgb,0.6,0.017945345533993396,1,0.029908909223322327
2025-05-02,ABEV3,-0.007908710134847374,-0.0092719681560993,-0.0060618861452845,xgb,0.0,0.0,0,0.03240714015093928
2025-05-02,BBAS3,0.02952451765381175,0.0346137844026088,-0.2162470435074568,xgb,0.0,0.0,1,0.1145042701760608
2025-05-02,BBDC4,0.001814795529878824,-0.0173923000693321,0.1906549854901372,xgb,0.6,0.1132415021829332,1,0.18873583697155535
2025-05-02,ITUB4,0.013551541102448654,0.003483991138637,0.046748220336577,xgb,0.6,0.07195672426708577,1,0.11992787377847629
2025-05-02,VALE3,-0.006600656967187508,-0.007738440297544,-0.0045557364002038,xgb,0.0,0.0,0,0.023924607054487707
2025-05-05,ABEV3,-0.007908710134847374,-0.0092719681560993,0.0053598253006844,xgb,0.0,0.0,0,0.02987204468461072
2025-05-05,BBAS3,0.029123519032765575,0.0341436639428138,-0.2183892014823134,xgb,0.0,0.0,0,0.1251959546209696
2025-05-05,BBDC4,-0.014821820612464943,-0.0173767209053039,0.2167656118032148,xgb,0.0,0.0,0,0.18801851995489957
2025-05-05,ITUB4,0.0029717397173901366,0.003483991138637,0.0614338023019318,xgb,0.0,0.0,0,0.1125039507110064
2025-05-05,VALE3,-0.006600656967187508,-0.007738440297544,-0.0081525468187774,xgb,0.0,0.0,0,0.019816845280411506
2025-05-06,ABEV3,-0.007022656880943872,-0.0082331821322441,-0.0002682270420385,xgb,0.0,0.0,0,0.02702042181025285
2025-05-06,BBAS3,0.04384681302223024,0.0514048747718334,-0.2386035060558667,xgb,0.0,0.0,0,0.13530948123319692
2025-05-06,BBDC4,-0.012981769119720337,-0.0152194919064641,0.2182520793264148,xgb,0.0,0.0,0,0.1891454942101352
2025-05-06,ITUB4,0.0029717397173901366,0.003483991138637,0.064180615319356,xgb,0.0,0.0,0,0.10535429281223589
2025-05-06,VALE3,-0.006600656967187508,-0.007738440297544,-0.0043490321859182,xgb,0.0,0.0,0,0.017586233715292294
2025-05-07,ABEV3,-0.007022656880943872,-0.0082331821322441,-0.0195088615486427,xgb,0.0,0.0,0,0.02227420215576995
2025-05-07,BBAS3,0.04118520878477767,0.0482844784855842,-0.2576246111333106,xgb,0.0,0.0,0,0.14835554419005045
2025-05-07,BBDC4,0.009780671022481084,-0.0082508660852909,0.2038594073684704,xgb,0.6,0.11438757451984882,1,0.1906459575330814
2025-05-07,ITUB4,0.0029717397173901366,0.003483991138637,0.0410197427260917,xgb,0.0,0.0,0,0.0978068467287218
2025-05-07,VALE3,-0.006600656967187508,-0.007738440297544,0.0001889721780614,xgb,0.0,0.0,0,0.015553028662156906
2025-05-08,ABEV3,-0.005522695775756376,-0.0092719681560993,-0.0114649499908948,xgb,0.8358009695564685,0.01622807187825754,4,0.01941619173625658
2025-05-08,BBAS3,0.0280191578296895,0.0328489392995834,-0.2851499808058062,xgb,0.0,0.0,0,0.16037313425103897
2025-05-08,BBDC4,0.03137373907224272,0.0169753432273864,0.0578854377349083,xgb,0.6,0.11490358989181558,1,0.19150598315302597
