view_date,ticker,Q,ret_pred,ret_real,q_source,sentiment_signal,sentiment_component,news_count,ret_scale,omega,omega_base,view_confidence
2025-04-07,ITUB4,0.006613978890202602,0.0077540585771203,0.1771929662365866,xgb,0.0,0.0,1,0.07922324199133612,0.00017201734353368056,4.8933662391823745e-05,0.22146838475278172
2025-04-07,VALE3,-0.006600656967187508,-0.007738440297544,0.0171433111356322,xgb,0.0,0.0,0,0.06200070940616243,0.0001225863686458042,6.537534865182973e-05,0.3478120416845791
2025-04-08,ABEV3,-0.007022656880943872,-0.0082331821322441,0.0763174468262587,xgb,0.0,0.0,0,0.04659650928253074,0.000812791891461145,0.00011643463696399955,0.1253027473950117
2025-04-08,BBAS3,0.03571885492259172,0.0444565787911415,0.0508046209879887,xgb,-0.6,-0.014971567754134414,1,0.024952612923557358,0.00020385867273135325,0.00016197805960493615,0.4427605138787444
2025-04-08,BBDC4,0.05176832872648747,0.0606918558478355,0.2162022138693748,xgb,0.0,0.0,0,0.07903220592316558,0.0005658132431415461,8.10542775422834e-05,0.1253027473950117
2025-04-08,ITUB4,0.006613978890202602,0.0077540585771203,0.1565219283750305,xgb,0.0,0.0,0,0.09098244160339305,0.0003415897970624403,4.8933662391823745e-05,0.1253027473950117
2025-04-08,VALE3,-0.013279819859274098,-0.007738440297544,0.0982622387907874,xgb,-0.8,-0.04542719329680192,2,0.056783991621002394,0.00013576986734194007,6.537534865182973e-05,0.32501567749866167
2025-04-09,ABEV3,-0.007908710134847374,-0.0092719681560993,0.0415532226738844,xgb,0.0,0.0,0,0.05039615388753028,0.00044324882069456703,0.00011643463696399955,0.20803658812983927
2025-04-09,BBAS3,0.02442443748758173,0.0286345817148685,0.0665634612787336,xgb,0.0,0.0,0,0.026124401618626576,0.0011307155402752566,0.00016197805960493615,0.1253027473950117
2025-04-09,BBDC4,0.038549952880215115,0.0451949723064899,0.2006974237233185,xgb,0.0,0.0,0,0.0909717991232649,0.0005658132431415461,8.10542775422834e-05,0.1253027473950117
2025-04-09,ITUB4,0.006613978890202602,0.0077540585771203,0.1506831432811556,xgb,0.0,0.0,0,0.10131086269271247,0.00028788754341159086,4.8933662391823745e-05,0.14528082421385258
2025-04-09,VALE3,-0.006600656967187508,-0.007738440297544,0.0620644012372706,xgb,0.0,0.0,0,0.05791933265694482,0.0003260151014594745,6.537534865182973e-05,0.16703358151237002
2025-04-10,ABEV3,-0.011538690657833802,-0.0082331821322441,0.0452825455416946,xgb,-0.6,-0.030715037592618975,1,0.05119172932103163,0.00024308502128294156,0.00011643463696399955,0.3238616701288273
2025-04-10,BBAS3,0.030017471702439055,0.035191711038351,0.076799828911131,xgb,0.0,0.0,0,0.029680560001462523,0.0011307155402752566,0.00016197805960493615,0.1253027473950117
2025-04-10,BBDC4,0.046194963612038856,0.0541577860713005,0.2009879722299158,xgb,0.0,0.0,0,0.10173773792382983,0.0004669817178295689,8.10542775422834e-05,0.14789955080831255
2025-04-10,ITUB4,0.006613978890202602,0.0077540585771203,0.1615290128847189,xgb,0.0,0.0,0,0.10917495642266092,0.0003007619528711073,4.8933662391823745e-05,0.13993215887202715
2025-04-10,VALE3,-0.006600656967187508,-0.007738440297544,0.0393811087304464,xgb,0.0,0.0,0,0.05795194525046737,0.00020487128052618773,6.537534865182973e-05,0.2419099503689481
2025-04-11,ABEV3,-0.007908710134847374,-0.0092719681560993,0.0667153022047991,xgb,0.0,0.0,0,0.05278054101355321,0.000812791891461145,0.00011643463696399955,0.1253027473950117
2025-04-11,BBAS3,0.02442443748758173,0.0286345817148685,0.0559586246599171,xgb,0.0,0.0,0,0.03433053426577309,0.0011307155402752566,0.00016197805960493615,0.1253027473950117
2025-04-11,BBDC4,0.029834917665673366,0.0349776893854141,0.1972455928051688,xgb,0.0,0.0,0,0.11118233203341553,0.00037307627335221355,8.10542775422834e-05,0.17848232712516587
2025-04-11,ITUB4,0.006613978890202602,0.0077540585771203,0.1698448604885533,xgb,0.0,0.0,0,0.11648747854833263,0.00027462750573365,4.8933662391823745e-05,0.15123465734567929
2025-04-11,VALE3,-0.006600656967187508,-0.007738440297544,0.0328139029298136,xgb,0.0,0.0,1,0.05694713370504353,0.00010544627854076812,6.537534865182973e-05,0.3827111925243539
2025-04-14,ABEV3,-0.007908710134847374,-0.0092719681560993,0.0595210074218299,xgb,0.0,0.0,0,0.054398329285392,0.0006642416071646809,0.00011643463696399955,0.14914586916110564
2025-04-14,BBAS3,0.014914119216595988,0.0174849294126033,-0.0893783502794715,xgb,0.0,0.0,0,0.036645634296440174,0.0011307155402752566,0.00016197805960493615,0.1253027473950117
2025-04-14,BBDC4,0.02582429435430185,0.0302757378667593,0.1918190486892456,xgb,0.0,0.0,0,0.11996580743558528,0.00035762392653061417,8.10542775422834e-05,0.18476932929362994
2025-04-14,ITUB4,0.0029717397173901366,0.003483991138637,0.1594517810031456,xgb,0.0,0.0,0,0.12309093763380455,0.00022412156466090918,4.8933662391823745e-05,0.1792079313770968
2025-04-14,VALE3,-0.006600656967187508,-0.007738440297544,0.0205742350686423,xgb,0.0,0.0,1,0.05695343365573012,9.440236325457985e-05,6.537534865182973e-05,0.4091643813883353
2025-04-15,ABEV3,-0.007908710134847374,-0.0092719681560993,0.0561076764268274,xgb,0.0,0.0,0,0.05612157916798997,0.0005178792537833519,0.00011643463696399955,0.1835599671746361
2025-04-15,BBAS3,0.017610050641724675,0.0206455700099468,-0.1034816386161588,xgb,0.0,0.0,0,0.04186628665809623,0.0011307155402752566,0.00016197805960493615,0.1253027473950117
2025-04-15,BBDC4,0.005522516200185214,0.0064744558185338,0.20008354761869,xgb,0.0,0.0,0,0.12943085869524104,0.00044726655317431553,8.10542775422834e-05,0.15341866689667288
2025-04-15,ITUB4,0.0029717397173901366,0.003483991138637,0.1586532077539727,xgb,0.0,0.0,0,0.12979455037102738,0.00021246813188675813,4.8933662391823745e-05,0.18719711747530707
2025-04-15,VALE3,-0.012373042241272572,-0.007738440297544,0.0280366984543354,xgb,-0.7278765028111818,-0.03925989916193761,3,0.05393758283212779,6.891942954461099e-05,6.537534865182973e-05,0.48680484475875474
2025-04-16,ABEV3,-0.007022656880943872,-0.0082331821322441,0.0373131902816833,xgb,0.0,0.0,0,0.05537937979612941,0.00032325900698585645,0.00011643463696399955,0.26480855151337623
2025-04-16,BBAS3,0.03107794126028977,0.0364349782466888,-0.080947154833457,xgb,0.0,0.0,0,0.0481081589756809,0.0011307155402752566,0.00016197805960493615,0.1253027473950117
2025-04-16,BBDC4,0.02228991747767244,0.0261321254074573,0.2112609948789982,xgb,0.0,0.0,0,0.14080354622770838,0.0004088106132256239,8.10542775422834e-05,0.16546251644044857
2025-04-16,ITUB4,0.0029717397173901366,0.003483991138637,0.158876905602938,xgb,0.0,0.0,0,0.13490691028458832,0.00020734178685792148,4.8933662391823745e-05,0.19094167051537184
2025-04-16,VALE3,-0.009855717150259017,-0.007738440297544,0.0517212127337862,xgb,-0.43179269316669977,-0.02213873961725141,3,0.051271686546822674,9.330070695288063e-05,6.537534865182973e-05,0.41200512832692976
2025-04-17,ABEV3,-0.007908710134847374,-0.0092719681560993,0.0202861433932468,xgb,0.0,0.0,0,0.05267919714808569,0.0002300208939756977,0.00011643463696399955,0.3360738292969141
2025-04-17,BBAS3,0.023962223160659366,0.0280926935374736,-0.0824152334485366,xgb,0.0,0.0,0,0.053415491722257916,0.0011307155402752566,0.00016197805960493615,0.1253027473950117
2025-04-17,BBDC4,0.001972395503534663,0.0023123857099562,0.1885480874700164,xgb,0.0,0.0,0,0.1519027506350828,0.0004121878889560196,8.10542775422834e-05,0.1643295789524967
2025-04-17,ITUB4,0.0029717397173901366,0.003483991138637,0.1367339642062985,xgb,0.0,0.0,0,0.13955494534922205,0.00017212163760199837,4.8933662391823745e-05,0.22136389579074245
2025-04-17,VALE3,-0.006600656967187508,-0.007738440297544,0.0327409580522769,xgb,0.0,0.0,0,0.04946540099039593,0.0002498856104422029,6.537534865182973e-05,0.20736899627438574
2025-04-22,ABEV3,-0.007908710134847374,-0.0092719681560993,0.0146122133998233,xgb,0.0,0.0,0,0.04830866410516638,0.00021682579829468578,0.00011643463696399955,0.34938031834958144
2025-04-22,BBAS3,0.023962223160659366,0.0280926935374736,-0.1034425500552995,xgb,0.0,0.0,0,0.05858266448911398,0.0011307155402752566,0.00016197805960493615,0.1253027473950117
2025-04-22,BBDC4,0.01315286646157108,0.0154200820252299,0.1950605413071627,xgb,0.0,0.0,0,0.159178540813789,0.00038976927300288147,8.10542775422834e-05,0.17215425491870776
2025-04-22,ITUB4,0.0029717397173901366,0.003483991138637,0.1104282835421789,xgb,0.0,0.0,0,0.1410113326549066,0.00013834784236436707,4.8933662391823745e-05,0.2612840090938354
2025-04-22,VALE3,-0.006600656967187508,-0.007738440297544,0.007589042689717,xgb,0.0,0.0,0,0.04571968857076875,0.0001122411960974459,6.537534865182973e-05,0.36807015215904515
2025-04-23,ABEV3,-0.007908710134847374,-0.0092719681560993,0.0223549542394878,xgb,0.0,0.0,0,0.04614506360244504,0.00029242790710230283,0.00011643463696399955,0.28477697126767904
2025-04-23,BBAS3,0.017610050641724675,0.0206455700099468,-0.1382296971138229,xgb,0.0,0.0,0,0.06419467957869916,0.0011307155402752566,0.00016197805960493615,0.1253027473950117
2025-04-23,BBDC4,-0.00602044551439658,-0.0070582153275609,0.1748227208005113,xgb,0.0,0.0,0,0.16749233716190065,0.00036877199734778,8.10542775422834e-05,0.18019018022478323
2025-04-23,ITUB4,0.0029717397173901366,0.003483991138637,0.101682675750255,xgb,0.0,0.0,0,0.14014054137768997,0.00012803926230554711,4.8933662391823745e-05,0.2765036656059214
2025-04-23,VALE3,-0.010232729386820886,-0.007738440297544,-0.0025740669225438,xgb,-0.6,-0.02470292438445435,1,0.04117154064075725,4.447914130401858e-05,6.537534865182973e-05,0.5951085720584091
2025-04-24,ABEV3,-0.007908710134847374,-0.0092719681560993,0.0166662613909198,xgb,0.0,0.0,0,0.045418339440352874,0.0002600331034637661,0.00011643463696399955,0.30928184399465247
2025-04-24,BBAS3,0.02397089351528944,0.0206455700099468,-0.1158444892105795,xgb,0.6,0.043262193693518525,1,0.07210365615586421,0.00039073315468454977,0.00016197805960493615,0.293060924796252
2025-04-24,BBDC4,-0.007004296141131822,-0.008211656473577,0.1640815581626379,xgb,0.0,0.0,0,0.17510986139191412,0.0003216093606290783,8.10542775422834e-05,0.20129524957947434
2025-04-24,ITUB4,0.0029717397173901366,0.003483991138637,0.084625830591723,xgb,0.0,0.0,0,0.13994255584680787,0.00010953811398155882,4.8933662391823745e-05,0.3087847155605104
2025-04-24,VALE3,-0.01125372735713705,-0.007738440297544,-0.0237845908715309,xgb,-0.8823529411764706,-0.031647068868210955,3,0.03586667805063908,3.600671271900437e-05,6.537534865182973e-05,0.6448413828626008
2025-04-25,ABEV3,-0.007908710134847374,-0.0092719681560993,0.0166990062599019,xgb,0.0,0.0,0,0.043841479211929386,0.000320687308718305,0.00011643463696399955,0.2663664867758046
2025-04-25,BBAS3,0.017610050641724675,0.0206455700099468,-0.131035493137426,xgb,0.0,0.0,0,0.07900578993710086,0.000927437151611493,0.00016197805960493615,0.1486834936186298
2025-04-25,BBDC4,-0.0037742521215025243,-0.0044248360209167,0.1827374084831486,xgb,0.0,0.0,0,0.18244928790765705,0.0003561321271062207,8.10542775422834e-05,0.18539981271249886
2025-04-25,ITUB4,0.0029717397173901366,0.003483991138637,0.096279006747541,xgb,0.0,0.0,0,0.13891895939233295,0.00012941937585635816,4.8933662391823745e-05,0.27436405273753484
2025-04-25,VALE3,-0.006600656967187508,-0.007738440297544,-0.0001855960278979,xgb,0.0,0.0,4,0.032456251247750346,2.1844413563180246e-05,6.537534865182973e-05,0.7495474304397844
2025-04-28,ABEV3,-0.007908710134847374,-0.0092719681560993,-0.0051623413223103,xgb,0.0,0.0,0,0.04290039401100894,0.00013862326675569882,0.00011643463696399955,0.4565027598280507
2025-04-28,BBAS3,0.01892162375219191,0.0221832245588302,-0.1632454437448813,xgb,0.0,0.0,0,0.08638876036761482,0.0011307155402752566,0.00016197805960493615,0.1253027473950117
2025-04-28,BBDC4,-0.002798483818871944,-0.0032808703836053,0.1918165273849576,xgb,0.0,0.0,0,0.193570152423533,0.00036843762853793144,8.10542775422834e-05,0.18032422040502488
2025-04-28,ITUB4,0.0029717397173901366,0.003483991138637,0.0774783324371858,xgb,0.0,0.0,0,0.13921113945890426,0.00012460709811862758,4.8933662391823745e-05,0.28197215598163033
2025-04-28,VALE3,-0.00396665732408563,-0.007738440297544,-0.011726611756988,xgb,0.6,0.017914701716986513,1,0.029857836194977522,4.898409415587257e-05,6.537534865182973e-05,0.5716655052417463
2025-04-29,ABEV3,-0.007908710134847374,-0.0092719681560993,-0.0225817548027127,xgb,0.0,0.0,0,0.03991076448634344,0.0002437212413935435,0.00011643463696399955,0.32328956421588545
2025-04-29,BBAS3,0.027257240451699707,0.0221832245588302,-0.1844290207182368,xgb,0.6,0.05669328285214121,1,0.09448880475356869,0.0004932695826932524,0.00016197805960493615,0.2472012856647923
2025-04-29,BBDC4,-0.0037742521215025243,-0.0044248360209167,0.1762994540635101,xgb,0.0,0.0,0,0.19416638546655005,0.0003298020871217726,8.10542775422834e-05,0.19728129953288875
2025-04-29,ITUB4,0.0029717397173901366,0.003483991138637,0.0615381838340673,xgb,0.0,0.0,0,0.13571299277866308,0.00011612143218640608,4.8933662391823745e-05,0.2964686580372777
2025-04-29,VALE3,-0.006600656967187508,-0.007738440297544,-0.0072700648604762,xgb,0.0,0.0,0,0.030614141100119185,6.362683214873263e-05,6.537534865182973e-05,0.506777081178962
2025-04-30,ABEV3,-0.007908710134847374,-0.0092719681560993,-0.0288443427540287,xgb,0.0,0.0,0,0.03579807615609858,0.00035758870628319994,0.00011643463696399955,0.245630597359168
2025-04-30,BBAS3,0.01951604366741864,0.0228801071643829,-0.2112887964571995,xgb,0.0,0.0,0,0.10304111478540287,0.0011307155402752566,0.00016197805960493615,0.1253027473950117
2025-04-30,BBDC4,-0.00638581533948636,-0.0074865655042231,0.1668408399844939,xgb,0.0,0.0,0,0.19226164939190404,0.00032033547330856903,8.10542775422834e-05,0.20193409864219822
2025-04-30,ITUB4,0.014215299166774038,0.003483991138637,0.0511850447749346,xgb,0.6,0.07647116213566132,1,0.12745193689276887,5.925286468433505e-05,4.8933662391823745e-05,0.45230828379745003
2025-04-30,VALE3,-0.003962151761875634,-0.007738440297544,-0.0144820084271027,xgb,0.6,0.017945345533993396,1,0.029908909223322327,8.843128657472326e-05,6.537534865182973e-05,0.42504894899711976
2025-05-02,ABEV3,-0.007908710134847374,-0.0092719681560993,-0.0060618861452845,xgb,0.0,0.0,0,0.03240714015093928,0.00013723104255241336,0.00011643463696399955,0.45900823945111535
2025-05-02,BBAS3,0.02952451765381175,0.0346137844026088,-0.2162470435074568,xgb,0.0,0.0,1,0.1145042701760608,0.0005150475807999335,0.00016197805960493615,0.2392495201630344
2025-05-02,BBDC4,0.001814795529878824,-0.0173923000693321,0.1906549854901372,xgb,0.6,0.1132415021829332,1,0.18873583697155535,0.00018805159398216424,8.10542775422834e-05,0.3011984728654269
2025-05-02,ITUB4,0.013551541102448654,0.003483991138637,0.046748220336577,xgb,0.6,0.07195672426708577,1,0.11992787377847629,5.909882178600237e-05,4.8933662391823745e-05,0.4529532275799271
2025-05-02,VALE3,-0.006600656967187508,-0.007738440297544,-0.0045557364002038,xgb,0.0,0.0,0,0.023924607054487707,0.00013005743908086915,6.537534865182973e-05,0.3345157658051021
2025-05-05,ABEV3,-0.007908710134847374,-0.0092719681560993,0.0053598253006844,xgb,0.0,0.0,0,0.02987204468461072,0.0003208371225001659,0.00011643463696399955,0.26627522689020444
2025-05-05,BBAS3,0.029123519032765575,0.0341436639428138,-0.2183892014823134,xgb,0.0,0.0,0,0.1251959546209696,0.0011307155402752566,0.00016197805960493615,0.1253027473950117
2025-05-05,BBDC4,-0.014821820612464943,-0.0173767209053039,0.2167656118032148,xgb,0.0,0.0,0,0.18801851995489957,0.00048369962338960933,8.10542775422834e-05,0.1435214124391825
2025-05-05,ITUB4,0.0029717397173901366,0.003483991138637,0.0614338023019318,xgb,0.0,0.0,0,0.1125039507110064,0.0001488897600292294,4.8933662391823745e-05,0.2473603064437532
2025-05-05,VALE3,-0.006600656967187508,-0.007738440297544,-0.0081525468187774,xgb,0.0,0.0,0,0.019816845280411506,6.885035344948282e-05,6.537534865182973e-05,0.48705536740262234
2025-05-06,ABEV3,-0.007022656880943872,-0.0082331821322441,-0.0002682270420385,xgb,0.0,0.0,0,0.02702042181025285,0.00023883828883894233,0.00011643463696399955,0.3277329301152038
2025-05-06,BBAS3,0.04384681302223024,0.0514048747718334,-0.2386035060558667,xgb,0.0,0.0,0,0.13530948123319692,0.0011307155402752566,0.00016197805960493615,0.1253027473950117
2025-05-06,BBDC4,-0.012981769119720337,-0.0152194919064641,0.2182520793264148,xgb,0.0,0.0,0,0.1891454942101352,0.00046911482051875577,8.10542775422834e-05,0.14732611814793484
2025-05-06,ITUB4,0.0029717397173901366,0.003483991138637,0.064180615319356,xgb,0.0,0.0,0,0.10535429281223589,0.0001860696272574189,4.8933662391823745e-05,0.2082254357581987
2025-05-06,VALE3,-0.006600656967187508,-0.007738440297544,-0.0043490321859182,xgb,0.0,0.0,0,0.017586233715292294,0.00019722141767471486,6.537534865182973e-05,0.24895717325983407
2025-05-07,ABEV3,-0.007022656880943872,-0.0082331821322441,-0.0195088615486427,xgb,0.0,0.0,0,0.02227420215576995,0.0003833842546938579,0.00011643463696399955,0.2329536536280083
2025-05-07,BBAS3,0.04118520878477767,0.0482844784855842,-0.2576246111333106,xgb,0.0,0.0,0,0.14835554419005045,0.0010810661774190114,0.00016197805960493615,0.1303075584765497
2025-05-07,BBDC4,0.009780671022481084,-0.0082508660852909,0.2038594073684704,xgb,0.6,0.11438757451984882,1,0.1906459575330814,0.00018247382147845563,8.10542775422834e-05,0.30757356746198294
2025-05-07,ITUB4,0.0029717397173901366,0.003483991138637,0.0410197427260917,xgb,0.0,0.0,0,0.0978068467287218,0.0001274159458165931,4.8933662391823745e-05,0.2774809816078073
2025-05-07,VALE3,-0.006600656967187508,-0.007738440297544,0.0001889721780614,xgb,0.0,0.0,0,0.015553028662156906,0.00045636379921965833,6.537534865182973e-05,0.1253027473950117
2025-05-08,ABEV3,-0.005522695775756376,-0.0092719681560993,-0.0114649499908948,xgb,0.8358009695564685,0.01622807187825754,4,0.01941619173625658,3.890528181296627e-05,0.00011643463696399955,0.7495474304397844
2025-05-08,BBAS3,0.0280191578296895,0.0328489392995834,-0.2851499808058062,xgb,0.0,0.0,0,0.16037313425103897,0.000989201516513163,0.00016197805960493615,0.14070616171904604
2025-05-08,BBDC4,0.03137373907224272,0.0169753432273864,0.0578854377349083,xgb,0.6,0.11490358989181558,1,0.19150598315302597,6.325072098950674e-05,8.10542775422834e-05,0.5616872483071145
2025-05-08,ITUB4,0.0029717397173901366,0.003483991138637,0.0355240419846289,xgb,0.0,0.0,0,0.08934741542321796,0.0001138931780595877,4.8933662391823745e-05,0.30052577484254417
2025-05-08,VALE3,-0.006600656967187508,-0.007738440297544,0.0045402228818252,xgb,0.0,0.0,0,0.014096938455686842,0.00045636379921965833,6.537534865182973e-05,0.1253027473950117
2025-05-09,ABEV3,-0.007908710134847374,-0.0092719681560993,-0.0137414621816493,xgb,0.0,0.0,0,0.016227425562261394,0.00023843313927494035,0.00011643463696399955,0.3281071000529551
2025-05-09,BBAS3,0.025134126592861076,0.0294666029512882,-0.288301211114429,xgb,0.0,0.0,0,0.17334944440744232,0.000934423963501429,0.00016197805960493615,0.14773600941196202
2025-05-09,BBDC4,0.030264177310024697,0.0167250055819749,0.0476891028993127,xgb,0.6,0.10880938518251065,1,0.18134897530418442,5.791678677169586e-05,8.10542775422834e-05,0.5832457133605622
2025-05-09,ITUB4,0.0029717397173901366,0.003483991138637,-0.0223493495774154,xgb,0.0,0.0,0,0.08055247501112195,0.00010389599743459238,4.8933662391823745e-05,0.3201843310218879
2025-05-09,VALE3,-0.006600656967187508,-0.007738440297544,0.0064005571545094,xgb,0.0,0.0,0,0.012418618771936115,0.00045636379921965833,6.537534865182973e-05,0.1253027473950117
2025-05-12,ABEV3,-0.007908710134847374,-0.0092719681560993,-0.0259689726803185,xgb,0.0,0.0,0,0.01454373069797325,0.000812791891461145,0.00011643463696399955,0.1253027473950117
2025-05-12,BBAS3,0.0292422612966061,0.0342828743159771,-0.2813832295800418,xgb,0.0,0.0,1,0.18816044842751176,0.00038058141694546547,0.00016197805960493615,0.2985443377282694
2025-05-12,BBDC4,0.018313410046193933,0.0214701704680919,0.0617146552432054,xgb,0.0,0.0,0,0.1696652687342069,0.0001098895457791416,8.10542775422834e-05,0.42449279653231203
2025-05-12,ITUB4,0.0029717397173901366,0.003483991138637,-0.0035501501654763,xgb,0.0,0.0,0,0.07080050672358464,6.045937219612953e-05,4.8933662391823745e-05,0.44731972722157654
2025-05-12,VALE3,-0.005520700121810996,-0.007738440297544,-0.0116743045053085,xgb,0.8,0.007345143270161646,2,0.009181429087702057,7.294782059992868e-05,6.537534865182973e-05,0.47262760827032346
2025-05-13,ABEV3,-0.007908710134847374,-0.0092719681560993,-0.0152265037281249,xgb,0.0,0.0,0,0.014949647075621228,0.00029766656419190465,0.00011643463696399955,0.28117435216074943
2025-05-13,BBAS3,0.02619459297315115,0.0307098664343357,-0.3079965803374916,xgb,0.0,0.0,0,0.20237244815119074,0.0008048718469054467,0.00016197805960493615,0.16753175287522945
2025-05-13,BBDC4,0.016617993964616967,0.0194825083017349,0.0709499652789369,xgb,0.0,0.0,0,0.16060573786086324,0.00012213628140703785,8.10542775422834e-05,0.3989076951281952
2025-05-13,ITUB4,0.0029717397173901366,0.003483991138637,-0.0066852140169733,xgb,0.0,0.0,0,0.061287377149240194,7.160912393006299e-05,4.8933662391823745e-05,0.4059443446176501
2025-05-13,VALE3,-0.007277877545276645,-0.007738440297544,-0.0367369243891865,xgb,-0.6,-0.004606000872036875,1,0.007676668120061458,0.0004092317061257601,6.537534865182973e-05,0.13774626397508122
2025-05-14,ABEV3,-0.007908710134847374,-0.0092719681560993,-0.0217613494203363,xgb,0.0,0.0,0,0.0149935249562142,0.000812791891461145,0.00011643463696399955,0.1253027473950117
2025-05-14,BBAS3,0.02671032377650044,0.0313144959509372,-0.3104283670794599,xgb,0.0,0.0,0,0.21698345031420446,0.0007696090373345389,0.00016197805960493615,0.17387323218309864
2025-05-14,BBDC4,0.0016919849118701787,0.0019836395513266,0.082021277364299,xgb,0.0,0.0,0,0.15174069671599,0.000206603223512727,8.10542775422834e-05,0.28177355794654885
2025-05-14,ITUB4,0.0029717397173901366,0.003483991138637,-0.0057542233624501,xgb,0.0,0.0,0,0.0538771578974398,7.328966991564422e-05,4.8933662391823745e-05,0.40036269235995825
2025-05-14,VALE3,-0.006600656967187508,-0.007738440297544,-0.0384341436573327,xgb,0.0,0.0,0,0.009758659670023564,0.00045636379921965833,6.537534865182973e-05,0.1253027473950117
2025-05-15,ABEV3,-0.007908710134847374,-0.0092719681560993,-0.045993307441098,xgb,0.0,0.0,0,0.014951124611989093,0.000812791891461145,0.00011643463696399955,0.1253027473950117
2025-05-15,BBAS3,0.01610619020695442,0.0365058407187461,-0.2903526170351437,xgb,-0.4459064257699939,-0.10223892145561396,10,0.22928335531174993,8.843393510851278e-05,0.00016197805960493615,0.6468462494789462
2025-05-15,BBDC4,0.02576341864741492,0.0302043687552213,0.0606052040133454,xgb,0.0,0.0,0,0.14511202218483196,0.00016542979584644856,8.10542775422834e-05,0.3288418453489774
2025-05-15,ITUB4,0.0029717397173901366,0.003483991138637,-0.0312041516369011,xgb,0.0,0.0,0,0.047025125584025156,0.0002618357929117879,4.8933662391823745e-05,0.15745969095970885
2025-05-15,VALE3,-0.006600656967187508,-0.007738440297544,-0.0617411205076345,xgb,0.0,0.0,0,0.012320093722508486,0.00045636379921965833,6.537534865182973e-05,0.1253027473950117
2025-05-16,ABEV3,-0.007908710134847374,-0.0092719681560993,-0.0505985834497296,xgb,0.0,0.0,0,0.01704591361557325,0.000812791891461145,0.00011643463696399955,0.1253027473950117
2025-05-16,BBAS3,-0.0014918376655342763,0.0389468260109424,-0.1367782407164231,xgb,-0.9765940905599356,-0.23608988460321953,15,0.2417482215849331,5.412308760318413e-05,0.00016197805960493615,0.7495474304397844
2025-05-16,BBDC4,0.02576341864741492,0.0302043687552213,0.0786110962556044,xgb,0.0,0.0,0,0.1377208540313111,0.0003616776493342589,8.10542775422834e-05,0.18307755240088147
2025-05-16,ITUB4,0.0029717397173901366,0.003483991138637,-0.018943185905215,xgb,0.0,0.0,0,0.04320929137296645,0.00015449888367213464,4.8933662391823745e-05,0.24053998899684023
2025-05-16,VALE3,-0.006600656967187508,-0.007738440297544,-0.0303718952009728,xgb,0.0,0.0,0,0.0150312744108016,0.00045636379921965833,6.537534865182973e-05,0.1253027473950117
2025-05-19,ABEV3,-0.007908710134847374,-0.0092719681560993,-0.0611920853432231,xgb,0.0,0.0,0,0.019467311986275226,0.000812791891461145,0.00011643463696399955,0.1253027473950117
2025-05-19,BBAS3,0.00910838149131572,0.0389468260109424,-0.115576307941474,xgb,-0.6772190444071822,-0.16399429232514987,8,0.24215841784057576,5.412308760318413e-05,0.00016197805960493615,0.7495474304397844
2025-05-19,BBDC4,0.004419402984053466,0.0051811942830681,0.0844733222441727,xgb,0.0,0.0,0,0.1302832603007722,0.0005658132431415461,8.10542775422834e-05,0.1253027473950117
2025-05-19,ITUB4,0.0029717397173901366,0.003483991138637,-0.0247912678836855,xgb,0.0,0.0,0,0.03768530416994316,0.0002535622417105193,4.8933662391823745e-05,0.16176636353815912
2025-05-19,VALE3,-0.006600656967187508,-0.007738440297544,-0.0736633011680258,xgb,0.0,0.0,0,0.017187438637449808,0.00045636379921965833,6.537534865182973e-05,0.1253027473950117
2025-05-20,ABEV3,-0.007908710134847374,-0.0092719681560993,-0.0576112920662901,xgb,0.0,0.0,0,0.02346943655919757,0.000812791891461145,0.00011643463696399955,0.1253027473950117
2025-05-20,BBAS3,0.03322047190059166,0.0389468260109424,-0.1378981570427431,xgb,0.0,0.0,2,0.23875347956890383,0.00014256709446101683,0.00016197805960493615,0.5318687801870517
2025-05-20,BBDC4,0.004419402984053466,0.0051811942830681,0.0671406817211367,xgb,0.0,0.0,0,0.12261588850500185,0.0005405814734600923,8.10542775422834e-05,0.13038870015372336
2025-05-20,ITUB4,0.0029717397173901366,0.003483991138637,-0.029441943706153,xgb,0.0,0.0,0,0.03392194241612172,0.00031786014297732095,4.8933662391823745e-05,0.13340918433062537
2025-05-20,VALE3,-0.006600656967187508,-0.007738440297544,-0.0771561017351578,xgb,0.0,0.0,0,0.021611487881095365,0.00045636379921965833,6.537534865182973e-05,0.1253027473950117
2025-05-21,ABEV3,-0.007908710134847374,-0.0092719681560993,-0.0455116792565173,xgb,0.0,0.0,0,0.02597154636373881,0.0007496500279548352,0.00011643463696399955,0.13443793855293723
2025-05-21,BBAS3,0.037492953218591564,0.043955773115158,-0.1497586121212891,xgb,0.0,0.0,0,0.23542984644922568,0.0004098964298096914,0.00016197805960493615,0.28324057569124544
2025-05-21,BBDC4,0.02130250480545121,0.0249745082110166,0.0767592708018495,xgb,0.0,0.0,0,0.11481883333768948,0.000356825824970054,8.10542775422834e-05,0.18510609885499346
2025-05-21,ITUB4,0.0029717397173901366,0.003483991138637,-0.0143047597969631,xgb,0.0,0.0,0,0.03162935383555641,0.00014694366027049878,4.8933662391823745e-05,0.2498179050373362
