view_date,capital_daily_brl,ganho_daily_pct,capital_real_daily_brl,ganho_real_daily_pct,capital_weekly_brl,ganho_weekly_pct,capital_real_weekly_brl,ganho_real_weekly_pct,capital_monthly_brl,ganho_monthly_pct,capital_real_monthly_brl,ganho_real_monthly_pct,capital_mkv_daily_brl,ganho_mkv_daily_pct,capital_mkv_weekly_brl,ganho_mkv_weekly_pct,capital_mkv_monthly_brl,ganho_mkv_monthly_pct,capital_selic_brl,ganho_selic_acum_pct
2025-09-17,102161.64206009169,2.161642060091684,123240.93632080781,23.240936320807815,102113.2471313005,2.1132471313004997,132454.42296473667,32.454422964736686,101677.92532787139,1.677925327871388,121717.09040577743,21.717090405777427,121210.73772659234,21.210737726592342,119227.07257253824,19.22707257253824,122968.15431378047,22.968154313780474,110375.80178219508,10.375801782195083
2025-09-18,102188.508279551,2.1885082795509936,123203.80778947055,23.203807789470552,102140.10062397947,2.1401006239794684,132414.51870613056,32.414518706130565,101704.66434068423,1.7046643406842366,121680.42096021555,21.680420960215542,121070.34974358442,21.070349743584416,119375.6365784169,19.3756365784169,122716.15719774191,22.716157197741914,110437.03438158508,10.437034381585075
2025-09-19,102268.89979005032,2.268899790050316,123613.29220049114,23.61329220049113,102220.45405226568,2.2204540522656746,132854.6161525959,32.85461615259591,101784.67521205157,1.7846752120515674,122084.84219040001,22.08484219040001,122308.32193227277,22.30832193227277,119718.20640962511,19.718206409625118,123993.09078579037,23.993090785790372,110498.30095066015,10.498300950660155
2025-09-22,102293.90508793459,2.293905087934589,123093.0600076277,23.0930600076277,102245.44750490563,2.245447504905629,132295.4914252891,32.295491425289114,101809.56211441345,1.8095621144134544,121571.04254929762,21.571042549297626,121793.32659167945,21.793326591679453,119114.76061252704,19.114760612527036,123344.51065110446,23.344510651104457,110559.60150826549,10.559601508265493
2025-09-23,102295.17451634431,2.2951745163443116,124507.53495179249,24.507534951792497,102246.7163319752,2.246716331975196,133815.71245022296,33.81571245022297,101811.61087719027,1.8116108771902617,122940.80805560801,22.94080805560801,122221.73519622501,22.221735196225012,119533.74734852345,19.533747348523445,124033.7689822072,24.033768982207192,110620.93607325676,10.62093607325676
2025-09-24,102336.6502967445,2.3366502967445024,123989.63419167357,23.98963419167357,102296.21653353807,2.2962165335380647,133445.59700058462,33.445597000584605,101867.73130886468,1.867731308864684,122580.05563743475,22.580055637434747,121988.96514515018,21.988965145150186,119331.84192580734,19.331841925807346,123695.82454963494,23.69582454963495,110682.30466450001,10.68230466450002
2025-09-25,102396.35353474002,2.3963535347400144,123249.7570615753,23.249757061575306,102354.16022232382,2.35416022232382,132861.63828827874,32.86163828827875,101931.15466373459,1.931154663734591,121835.02271383624,21.83502271383624,121819.5347625719,21.8195347625719,119177.42595913362,19.177425959133608,123371.4191621762,23.3714191621762,110743.70730087186,10.743707300871863
2025-09-26,102432.71448178914,2.4327144817891444,123417.60683904517,23.41760683904517,102385.13590105882,2.3851359010588213,132961.95790895418,32.961957908954176,101967.35041865594,1.9673504186559443,122000.9458112776,22.000945811277607,120987.42100883888,20.98742100883888,118345.43740232852,18.345437402328525,122803.5033575055,22.803503357505495,110805.1440012593,10.805144001259293
2025-09-29,102474.56867703826,2.474568677038258,124012.73138780244,24.012731387802443,102422.56030387973,2.4225603038797283,133379.3650102792,33.3793650102792,102009.01446529424,2.0090144652942454,122589.2391649041,22.589239164904097,121724.30791563568,21.724307915635688,118974.03565418192,18.974035654181918,123487.0712377938,23.48707123779381,110866.61478455986,10.866614784559857
2025-09-30,102501.92357107266,2.5019235710726617,123995.64481397251,23.99564481397252,102449.90131463016,2.449901314630165,133360.98789413853,33.360987894138525,102046.31903878634,2.0463190387863373,123068.61598916464,23.06861598916463,122533.13888324426,22.533138883244263,119764.59167398006,19.764591673980057,124172.15741268077,24.17215741268077,110928.11966968153,10.928119669681525
