view_date,capital_bl_real_brl,capital_selic_brl,ganho_bl_real_pct,ganho_selic_pct,mode,ret_mkv,capital_mkv,capital_mkv_brl,ganho_mkv_pct,ret_bl_real
2025-03-17,113458.27859586373,102811.86144901364,13.458278595863703,2.8118614490136418,daily,0.020571668870930385,1.1466344133796436,114663.44133796435,14.663441337964356,0.01647111010425517
2025-03-18,113836.8800818782,102868.8978412572,13.8368800818782,2.8688978412571897,daily,0.0033781378447249035,1.1505079024855451,115050.79024855452,15.050790248554513,0.0033369225295851734
2025-03-19,114337.37211515546,102925.9658752782,14.337372115155468,2.9259658752782025,daily,0.0004249214904009441,1.1509967780181873,115099.67780181873,15.099677801818734,0.004396571945025851
2025-03-20,113603.98746318812,102983.06556863042,13.603987463188115,2.9830655686304164,daily,-0.0062133041780399415,1.1438452849284164,114384.52849284164,14.384528492841643,-0.006414216440349119
2025-03-21,114495.26032570229,103040.19693887731,14.495260325702276,3.040196938877316,daily,0.00416229715389356,1.1486063089023684,114860.63089023683,14.860630890236838,0.007845436435961028
2025-03-24,113763.5137673769,103097.36000359213,13.7635137673769,3.097360003592109,daily,-0.0025401426627701187,1.1456886850143986,114568.86850143985,14.568868501439859,-0.006391064191162088
2025-03-25,114689.25528256645,103154.55478035778,14.68925528256644,3.1545547803577767,daily,0.005347983850040503,1.1518158095990298,115181.58095990299,15.181580959902984,0.008137420202073642
2025-03-26,114398.85756190371,103211.78128676704,14.39885756190371,3.211781286767046,daily,-0.0010397230185982846,1.1506182401886043,115061.82401886042,15.061824018860426,-0.002532039465661051
2025-03-27,114804.0108792154,103269.0395404224,14.804010879215411,3.2690395404224137,daily,0.0010604689182492468,1.151838435069095,115183.84350690948,15.18384350690949,0.0035415853440010636
2025-03-28,113984.77598797806,103326.32955893612,13.984775987978072,3.3263295589361253,daily,-0.007503942025945969,1.1431951062290802,114319.51062290801,14.319510622908016,-0.007135943116998389
2025-03-31,112943.11607482152,103383.6513599302,12.943116074821525,3.3836513599301954,daily,-0.010777398698073435,1.130874436779563,113087.4436779563,13.08744367795629,-0.009138588062553299
2025-04-01,113489.31032152828,103441.00496103644,13.489310321528292,3.4410049610364317,daily,0.004656227204256352,1.1361400450966939,113614.00450966938,13.614004509669385,0.004836011841083954
2025-04-02,113346.29342197388,103498.39037989642,13.346293421973886,3.49839037989641,daily,0.0004268703052694504,1.1366250295445732,113662.50295445732,13.662502954457324,-0.0012601794754872886
2025-04-03,114274.8993597464,103555.8076341615,14.274899359746415,3.555807634161501,daily,0.0035579424857908556,1.140669076027603,114066.9076027603,14.066907602760303,0.008192644944422067
2025-04-04,111384.2233332236,103613.25674149283,11.384223333223598,3.613256741492843,daily,-0.022942314065369403,1.114499487840723,111449.9487840723,11.449948784072305,-0.02529580898971273
2025-04-07,109477.0141082584,103670.7377195614,9.477014108258407,3.670737719561412,daily,-0.014734059492881596,1.0980783860820917,109807.83860820917,9.807838608209174,-0.01712279502330849
2025-04-08,106649.9435685119,103728.25058604796,6.649943568511896,3.728250586047976,daily,0.0010572336595945863,1.099239311512731,109923.93115127311,9.923931151273102,-0.025823416566247426
2025-04-09,110409.57950601049,103785.7953586431,10.409579506010491,3.785795358643096,daily,0.01765546964955931,1.1186468978147464,111864.68978147463,11.864689781474635,0.03525211370677761
2025-04-10,110791.94133728054,103843.37205504716,10.79194133728054,3.843372055047145,daily,-0.005352399308046709,1.1126594529329341,111265.94529329341,11.265945293293411,0.0034631218865319724
2025-04-11,110935.26047541756,103900.98069297032,10.935260475417577,3.900980692970335,daily,0.0014075851246031505,1.1142256158276316,111422.56158276316,11.422561582763159,0.0012935881112572378
2025-04-14,112261.50030161676,103958.6212901327,12.261500301616746,3.958621290132691,daily,0.013828031891917081,1.129633163178087,112963.3163178087,12.963316317808694,0.011955079210302921
2025-04-15,111900.79856561813,104016.29386426408,11.90079856561812,4.016293864264076,daily,0.0007206239340360348,1.1304472038721538,113044.72038721538,13.044720387215381,-0.0032130493092424883
2025-04-16,110831.51982603144,104073.99843310416,10.831519826031432,4.0739984331041645,daily,0.0040622308917387506,1.1350393414252031,113503.93414252032,13.503934142520313,-0.00955559525305505
2025-04-17,111392.9526822411,104131.73501440253,11.392952682241098,4.131735014402516,daily,0.0010271913987531672,1.1362052440739616,113620.52440739617,13.62052440739616,0.005065642491332012
2025-04-22,112539.73406321665,104189.5036259185,12.539734063216644,4.1895036259185,daily,0.01116773185669696,1.1488940795739526,114889.40795739526,14.889407957395262,0.010294918604472736
2025-04-23,113658.43377211964,104247.30428542136,13.658433772119638,4.247304285421349,daily,0.01351075314854603,1.1644165038769023,116441.65038769023,16.44165038769023,0.009940486515407798
2025-04-24,114839.34872661647,104305.13701069016,14.839348726616477,4.305137010690174,daily,0.011212447088434507,1.177472462315522,117747.2462315522,17.747246231552193,0.01039003367637914
2025-04-25,113803.28770992732,104363.0018195139,13.803287709927336,4.363001819513901,daily,-0.004164322612662191,1.1725690871149144,117256.90871149144,17.256908711491437,-0.009021829435445272
2025-04-28,114902.36916743332,104420.89872969138,14.902369167433305,4.42089872969138,daily,0.008284549560111952,1.1822832938297732,118228.32938297732,18.228329382977314,0.009657730278473498
2025-04-29,116071.21836233031,104478.8277590313,16.07121836233032,4.478827759031301,daily,0.01131132357344543,1.1956564827217606,119565.64827217605,19.565648272176063,0.010172542162240061
2025-04-30,116093.00137180624,104536.78892535224,16.093001371806224,4.536788925352231,daily,0.009634719674416958,1.207176297759684,120717.62977596841,20.717629775968405,0.00018766934459080176
2025-05-02,114965.3872825906,104594.78224648265,14.96538728259058,4.594782246482643,daily,-0.018055282515642736,1.1853803886574454,118538.03886574454,18.538038865744543,-0.009713023833403
2025-05-05,114605.335676205,104652.80774026088,14.605335676204987,4.652807740260889,daily,-0.01040897366074831,1.1730417954139425,117304.17954139425,17.304179541394248,-0.0031318261512970347
2025-05-06,114880.85438117456,104710.86542453522,14.880854381174547,4.710865424535227,daily,0.0007945847549387982,1.1739738765414844,117397.38765414845,17.397387654148446,0.0024040652500507687
2025-05-07,114647.69574665368,104768.9553171638,14.647695746653678,4.768955317163792,daily,0.0050345638039580014,1.1798843229271123,117988.43229271124,17.98843229271123,-0.002029569119909702
2025-05-08,121199.36625684069,104827.07743601465,21.19936625684067,4.827077436014648,daily,0.02093241301894315,1.2045821488891988,120458.21488891987,20.45821488891988,0.05714611591204388
2025-05-09,123754.1778152135,104885.23179896576,23.75417781521349,4.885231798965761,daily,0.01780631915640702,1.2260313230824305,122603.13230824305,22.603132308243048,0.021079413509133005
2025-05-12,122378.1262070516,104943.41842390502,22.3781262070516,4.943418423905022,daily,-0.011170705643546837,1.2123356880625085,121233.56880625084,21.233568806250847,-0.011119233568151365
2025-05-13,124620.19600033984,105001.63732873024,24.620196000339824,5.001637328730246,daily,0.009780564952273647,1.2241930160035632,122419.30160035632,22.419301600356324,0.01832083774101001
2025-05-14,124963.03799623316,105059.88853134918,24.96303799623316,5.059888531349177,daily,0.0014839508131041673,1.2260096582250581,122600.96582250581,22.600965822505813,0.0027510949821678565
2025-05-15,125428.7147992283,105118.1720496795,25.428714799228302,5.118172049679504,daily,0.012094573846343649,1.2408377225727916,124083.77225727915,24.083772257279158,0.0037265163400490575
2025-05-16,120169.22940032076,105176.4879016488,20.169229400320752,5.176487901648819,daily,0.005667487441595775,1.2478701547825313,124787.01547825313,24.787015478253128,-0.04193206800632776
2025-05-19,118847.93961535404,105234.83610519471,18.847939615354047,5.234836105194707,daily,0.005180333771957696,1.254334538688369,125433.4538688369,25.433453868836907,-0.010995242222658352
2025-05-20,119544.91322455984,105293.21667826464,19.54491322455985,5.293216678264656,daily,0.0017062156124587572,1.2564747038615254,125647.47038615253,25.647470386152538,0.005864414742582147
2025-05-21,118310.44412162462,105351.62963881614,18.310444121624613,5.351629638816147,daily,-0.015574321737605028,1.236905962568424,123690.5962568424,23.6905962568424,-0.010326404274653922
2025-05-22,117852.80280915018,105410.07500481662,17.85280280915018,5.410075004816628,daily,-0.0031290775589232485,1.233035587878453,123303.5587878453,23.30355878784529,-0.0038681395871017488
2025-05-23,117601.5543902149,105468.55279424349,17.60155439021489,5.468552794243475,daily,0.011390477657550047,1.2470804521931464,124708.04521931465,24.708045219314645,-0.0021318832725781833
2025-05-26,118207.82731820791,105527.06302508406,18.207827318207915,5.527063025084056,daily,0.0027684331908222727,1.2505329111086234,125053.29111086234,25.05329111086234,0.0051553138998601256
2025-05-27,117907.14373673756,105585.60571533575,17.907143736737563,5.585605715335751,daily,0.007411889097099601,1.2598017223580336,125980.17223580336,25.980172235803355,-0.002543685881823521
2025-05-28,117094.0219086298,105644.18088300589,17.094021908629784,5.644180883005867,daily,-0.003255126498620536,1.2557009083885782,125570.09083885782,25.570090838857816,-0.006896289761062269
2025-05-29,116378.3278089734,105702.78854611175,16.378327808973392,5.702788546111748,daily,-0.005071638236592296,1.2493324476478709,124933.24476478709,24.933244764787087,-0.006112131840640633
2025-05-30,115544.8841690338,105761.4287226807,15.54488416903379,5.761428722680706,daily,0.0009382938464880756,1.2505046885957167,125050.46885957167,25.050468859571673,-0.007161502108086859
2025-06-02,115467.35763283184,105820.10143075007,15.467357632831844,5.820101430750069,daily,-0.00415603089811812,1.2453075524716715,124530.75524716715,24.530755247167146,-0.000670964679739039
2025-06-03,116133.10227748856,105878.80668836716,16.133102277488543,5.878806688367155,daily,0.007045628559463503,1.2540815269286816,125408.15269286816,25.408152692868157,0.005765652374012831
2025-06-04,114978.4513869752,105937.54451358932,14.9784513869752,5.937544513589321,daily,-0.0004123161242080226,1.2535644488940574,125356.44488940574,25.356444889405736,-0.00994247865483211
2025-06-05,113778.48972619744,105996.31492448392,13.77848972619744,5.996314924483914,daily,-0.0189509513948957,1.229808209952697,122980.8209952697,22.980820995269703,-0.010436404789790799
2025-06-06,113516.61383616722,106055.11793912832,13.516613836167224,6.055117939128318,daily,-9.252112102899903e-05,1.2296944267184615,122969.44267184615,22.969442671846153,-0.002301629162598462
2025-06-09,113269.42056005332,106113.95357560994,13.269420560053335,6.113953575609932,daily,-0.004624686450349951,1.2240074755651458,122400.74755651457,22.400747556514577,-0.002177595576191682
2025-06-10,112800.87633346196,106172.82185202622,12.800876333461964,6.172821852026211,daily,-0.004201948266480914,1.2188642594750352,121886.42594750352,21.88642594750352,-0.0041365465125068335
2025-06-11,112658.784380167,106231.72278648462,12.65878438016701,6.231722786484628,daily,0.013313184924746856,1.2350912247595909,123509.12247595908,23.50912247595909,-0.0012596706507395083
2025-06-12,112714.32728914524,106290.65639710274,12.714327289145256,6.290656397102734,daily,0.004773595804965402,1.240987051048853,124098.7051048853,24.098705104885298,0.0004930188913703226
2025-06-13,111339.12011087316,106349.6227020081,11.339120110873168,6.349622702008095,daily,-0.009932521076512248,1.2286609210086314,122866.09210086314,22.866092100863145,-0.012200819641537408
2025-06-16,113565.46118072546,106408.62171933832,13.565461180725457,6.408621719338337,daily,0.018615922765379964,1.2515335778189687,125153.35778189686,25.15335778189687,0.019996036142869267
2025-06-17,111697.98347654784,106467.65346724118,11.697983476547847,6.467653467241186,daily,-0.0216139179722969,1.2244830337284143,122448.30337284143,22.448303372841426,-0.016444063932481656
2025-06-18,111406.94698630784,106526.71796387438,11.406946986307842,6.526717963874384,daily,-0.0019106990590666284,1.2221434151480264,122214.34151480264,22.214341514802637,-0.0026055661989735635
2025-06-20,110345.65636292251,106585.81522740578,10.34565636292253,6.585815227405778,daily,-0.014072506257947336,1.2049447942902467,120494.47942902466,20.494479429024672,-0.009526251747260961
2025-06-23,110846.4155095588,106644.9452760133,10.846415509558804,6.644945276013292,daily,0.0002998750620002825,1.2053061271851413,120530.61271851412,20.530612718514128,0.004538095681712262
2025-06-24,111341.42654502769,106704.10812788492,11.341426545027677,6.7041081278849335,daily,0.004633022902507783,1.210890338076923,121089.03380769229,21.089033807692292,0.00446573786976634
2025-06-25,109626.65572979016,106763.3038012188,9.626655729790157,6.76330380121879,daily,-0.011559604770487982,1.196892924348351,119689.29243483511,19.689292434835103,-0.015401013517139184
2025-06-26,110923.95247941172,106822.53231422303,10.923952479411714,6.822532314223051,daily,0.020014536958011874,1.220848182017504,122084.81820175039,22.084818201750387,0.011833771093219925
2025-06-27,111666.76573361644,106881.793685116,11.666765733616424,6.881793685115989,daily,0.00281609740573476,1.2242862094156794,122428.62094156795,22.428620941567946,0.006696599224974342
2025-06-30,112680.55913377338,106941.08793212604,12.680559133773372,6.941087932126022,daily,0.009074805266695962,1.235396368356828,123539.6368356828,23.53963683568281,0.009078738812722253
2025-07-01,113449.67529279413,107000.41507349163,13.449675292794105,7.00041507349165,daily,0.002770175577290507,1.2388186332047235,123881.86332047234,23.881863320472352,0.006825633143226151
2025-07-02,115500.49760395818,107059.7751274615,15.500497603958172,7.059775127461498,daily,0.019247800983184026,1.2626631677109081,126266.31677109082,26.266316771090814,0.01807693416372702
2025-07-03,116578.7100901068,107119.16811229434,16.578710090106785,7.119168112294338,daily,-0.0008354056852942445,1.2616083317219908,126160.83317219908,26.160833172199084,0.009335132822074321
2025-07-04,116728.0937265914,107178.59404625902,16.72809372659141,7.178594046259024,daily,-0.0006138290754735985,1.2608339198461203,126083.39198461203,26.083391984612025,0.0012813972325576017
2025-07-07,115084.32543859605,107238.0529476346,15.084325438596036,7.238052947634599,daily,-0.012399841960700809,1.2451997785013376,124519.97785013376,24.519977850133756,-0.01408202803213332
2025-07-08,115046.55392523546,107297.5448347102,15.04655392523546,7.29754483471019,daily,0.0010499583202073226,1.2465071863690953,124650.71863690953,24.65071863690953,-0.00032820727945903627
2025-07-09,113480.7664151975,107357.06972578511,13.48076641519751,7.357069725785115,daily,-0.014240263254052813,1.2287565958871307,122875.65958871307,22.87565958871307,-0.013610033995937965
2025-07-10,112899.34932911112,107416.62763916884,12.89934932911112,7.416627639168838,daily,-0.008601012492930035,1.2181880450551354,121818.80450551354,21.818804505513544,-0.0051234857187968386
2025-07-11,113094.75330513476,107476.21859318097,13.094753305134766,7.47621859318095,daily,-0.0009236655136563737,1.2170628467687694,121706.28467687694,21.70628467687694,0.0017307803559967194
2025-07-14,111695.1437698696,107535.84260615124,11.6951437698696,7.535842606151233,daily,-0.002720802957629071,1.2137514585756604,121375.14585756604,21.375145857566036,-0.012375547886726013
2025-07-15,111116.82598763616,107595.49969641965,11.116825987636169,7.595499696419639,daily,0.0008592204337717953,1.214794338630389,121479.4338630389,21.4794338630389,-0.005177644817083271
2025-07-16,112463.04367578044,107655.18988233629,12.46304367578044,7.655189882336266,daily,0.011624829505763679,1.2289161157015343,122891.61157015343,22.891611570153426,0.012115336054452142
2025-07-17,112634.91196802683,107714.91318226144,12.634911968026842,7.714913182261429,daily,-0.006839897304429888,1.2205104556743769,122051.04556743769,22.05104556743769,0.0015282201746369406
2025-07-18,111384.27327227792,107774.66961456562,11.384273272277913,7.77466961456561,daily,-0.015327331441041297,1.2018032873929994,120180.32873929993,20.180328739299934,-0.011103472927682767
2025-07-21,111157.48648255072,107834.45919762946,11.157486482550706,7.834459197629462,daily,-0.0003187146713923934,1.2014202550531796,120142.02550531796,20.14202550531796,-0.002036075498493495
2025-07-22,111354.6516626828,107894.28194984388,11.354651662682812,7.894281949843873,daily,0.000922298426343666,1.2025283230637926,120252.83230637926,20.252832306379265,0.001773746297897949
2025-07-23,112833.85463549338,107954.13788960992,12.83385463549338,7.954137889609925,daily,0.013168257094087144,1.2183635251848182,121836.35251848181,21.836352518481817,0.013283710655316083
2025-07-24,111752.76854337634,108014.02703533888,11.752768543376346,8.014027035338888,daily,-0.008484261708235897,1.2080266101813812,120802.66101813813,20.802661018138124,-0.009581220951898284
2025-07-25,111643.62616574577,108073.94940545228,11.643626165745768,8.073949405452275,daily,0.00038112764111762837,1.208487022513727,120848.7022513727,20.848702251372696,-0.0009766413758977022
2025-07-28,109371.5053376407,108133.9050183818,9.371505337640706,8.133905018381782,daily,-0.01968342249239936,1.1846998618730076,118469.98618730076,18.46998618730076,-0.020351549892618892
2025-07-29,109532.03634987198,108193.89389256937,9.532036349871987,8.19389389256937,daily,0.003428973507322774,1.188762166313499,118876.2166313499,18.876216631349905,0.0014677590084886116
2025-07-30,109027.10352738971,108253.9160464672,9.027103527389734,8.253916046467191,daily,-0.0009502330911395076,1.1876325651655733,118763.25651655732,18.763256516557327,-0.0046099099341985195
2025-07-31,108049.64641845686,108313.97149853763,8.049646418456868,8.313971498537654,daily,-0.023161907793173474,1.1601247291990382,116012.47291990383,16.01247291990382,-0.008965267142837519
2025-08-01,106376.7202176452,108374.06026725344,6.376720217645193,8.374060267253425,daily,-0.02862870127219367,1.1269118648883143,112691.18648883143,12.69118648883143,-0.015482940076756213
2025-08-04,107468.75513771616,108434.18237109738,7.468755137716165,8.434182371097387,daily,0.013099460518251248,1.1416738023699677,114167.38023699677,14.167380236996774,0.01026573218122051
2025-08-05,107280.99283242864,108494.3378285627,7.280992832428623,8.494337828562703,daily,3.469492965742682e-05,1.1417134126622328,114171.34126622329,14.17134126622328,-0.0017471338999591746
2025-08-06,107723.5762600618,108554.5266581528,7.723576260061793,8.554526658152795,daily,0.008684319089283367,1.1516284162463062,115162.84162463062,15.16284162463062,0.0041254598410034315
2025-08-07,108933.02512259856,108614.74887838132,8.93302512259857,8.614748878381317,daily,0.010925906219386116,1.1642110003217934,116421.10003217934,16.421100032179336,0.011227336712410496
2025-08-08,109316.5974216562,108675.00450777225,9.31659742165618,8.675004507772233,daily,-0.002335529397743196,1.1614919513053659,116149.19513053658,16.149195130536587,0.003521175498669482
2025-08-11,109179.79455181323,108735.29356485976,9.179794551813236,8.73529356485976,daily,0.0033088375789227962,1.1653351395214613,116533.51395214612,16.53351395214613,-0.0012514373212266783
2025-08-12,110592.93157361676,108795.61606818842,10.59293157361676,8.795616068188416,daily,0.006490562807933331,1.172898820436817,117289.88204368169,17.289882043681693,0.012943210120558435
2025-08-13,110349.52027102164,108855.972036313,10.349520271021628,8.855972036312988,daily,-0.004087864821535947,1.1681041686095324,116810.41686095324,16.810416860953236,-0.0022009661841100314
2025-08-14,109972.94799562456,108916.36148779855,9.972947995624558,8.916361487798552,daily,0.005344390653256235,1.1743469736102787,117434.69736102788,17.434697361027872,-0.003412541119093282
2025-08-15,111498.7093803394,108976.78444122052,11.498709380339388,8.97678444122052,daily,0.01428027492574948,1.1911169712516554,119111.69712516553,19.111697125165538,0.013873970031025529
2025-08-18,112061.32632435457,109037.24091516456,12.061326324354573,9.037240915164556,daily,0.010482082798840385,1.203602357967419,120360.23579674191,20.36023579674191,0.005045950281774125
2025-08-19,108749.91332550444,109097.73092822668,8.749913325504433,9.097730928226678,daily,-0.027351828883876987,1.1706816322280633,117068.16322280634,17.068163222806334,-0.029550007192181926
2025-08-20,108711.64653636682,109158.2544990132,8.711646536366825,9.158254499013196,daily,0.0018515376330299647,1.1728491933264305,117284.91933264304,17.284919332643046,-0.00035187880125553406
2025-08-21,108537.07714077174,109218.81164614078,8.537077140771743,9.21881164614078,daily,-0.0035094925851812562,1.1687330877789155,116873.30877789155,16.87330877789155,-0.00160580214868411
2025-08-22,111716.5655517614,109279.40238823635,11.716565551761391,9.279402388236369,daily,0.027356124231368576,1.2007050953215066,120070.50953215067,20.07050953215066,0.029294030157693385
2025-08-25,110567.18043494796,109340.02674393728,10.567180434947954,9.34002674393728,daily,-0.010288403614421033,1.188351756678947,118835.1756678947,18.8351756678947,-0.01028840361442096
2025-08-26,110571.22311184388,109400.68473189112,10.571223111843883,9.400684731891127,daily,0.0074687368227826945,1.1972272432024735,119722.72432024735,19.72272432024735,3.6563082100871114e-05
2025-08-27,111269.0696288755,109461.37637075593,11.269069628875506,9.461376370755923,daily,0.005790945810488478,1.2041603212906997,120416.03212906996,20.416032129069972,0.006311285137234446
2025-08-28,112776.73477559652,109522.1016792,12.776734775596532,9.522101679200002,daily,0.014309551658971098,1.2213913156138922,122139.13156138922,22.139131561389224,0.013549723672082958
2025-08-29,113709.87285282344,109582.86067590206,13.709872852823434,9.582860675902062,daily,0.009224958348974696,1.2326585996282298,123265.85996282297,23.265859962822976,0.008274207256343091
2025-09-01,113833.82242059872,109643.65337955116,13.833822420598718,9.643653379551154,daily,0.0010900510629865746,1.234002260445054,123400.2260445054,23.400226044505402,0.0010900510629865412
2025-09-02,112375.97420202164,109704.4798088467,12.375974202021656,9.7044798088467,daily,-0.010709937994990976,1.2207861727500087,122078.61727500087,22.078617275000866,-0.012806810731441076
2025-09-03,112164.18614488312,109765.33998249852,12.164186144883129,9.76533998249851,daily,-0.0018846382302127088,1.218485432457929,121848.54324579291,21.848543245792907,-0.0018846382302126763
2025-09-04,113160.55240097886,109826.23391922674,13.160552400978863,9.826233919226745,daily,0.00808157583568363,1.2283327148850136,122833.27148850136,22.83327148850136,0.008883105118854262
2025-09-05,115374.12157941997,109887.16163776198,15.374121579419953,9.887161637761976,daily,0.01438704843745552,1.2460047971513755,124600.47971513755,24.600479715137546,0.019561314711485478
2025-09-08,114874.85956533844,109948.12315684516,14.874859565338427,9.948123156845169,daily,-0.0023368614419082443,1.2430930565844798,124309.30565844798,24.309305658447975,-0.004327331010168134
2025-09-09,115638.77777591294,110009.11849522764,15.638777775912938,10.009118495227654,daily,-0.00688546743713543,1.2345337798220382,123453.37798220382,23.453377982203815,0.006650003433867013
2025-09-10,116687.55388711528,110070.1476716712,16.68755388711527,10.070147671671204,daily,0.0005878113014839309,1.2352594527298812,123525.94527298813,23.525945272988125,0.009069415393119007
2025-09-11,117662.38250459464,110131.21070494798,17.662382504594643,10.131210704947978,daily,0.0062138297520448315,1.2429351446687489,124293.51446687488,24.29351446687489,0.008354178187867545
2025-09-12,117307.26753644992,110192.30761384052,17.307267536449935,10.192307613840534,daily,-0.0041645159658585335,1.2377589214142493,123775.89214142492,23.775892141424926,-0.0030180841198831354
2025-09-15,118056.81892432124,110253.43841714188,18.05681892432125,10.25343841714188,daily,0.0029587241968119103,1.2414211086848574,124142.11086848575,24.142110868485744,0.006389641525308187
2025-09-16,118216.85645461443,110314.60313365544,18.21685645461444,10.314603133655442,daily,0.0012566385254339232,1.2429811262763177,124298.11262763178,24.298112627631774,0.0013555975144119436
2025-09-17,119388.11755820064,110375.80178219508,19.388117558200648,10.375801782195085,daily,0.004636198687784098,1.2487438337429004,124874.38337429005,24.874383374290044,0.009907733454542322
2025-09-18,119257.42905305096,110437.03438158508,19.257429053050966,10.437034381585075,daily,-0.0009456791906563228,1.2475629226848692,124756.29226848693,24.756292268486924,-0.001094652531781204
2025-09-19,119390.4181102526,110498.30095066017,19.390418110252597,10.498300950660155,daily,0.011606117963936078,1.2620422851329829,126204.2285132983,26.20422851329829,0.001115142748402631
2025-09-22,119329.46185093145,110559.60150826548,19.32946185093145,10.559601508265493,daily,-0.0041839631920702735,1.2567619466651503,125676.19466651503,25.67619466651503,-0.0005105624076537918
2025-09-23,120487.02260349313,110620.93607325676,20.48702260349313,10.62093607325676,daily,0.005422786203215356,1.2635770980102523,126357.70980102524,26.35770980102523,0.009700544480856887
2025-09-24,120369.12306859816,110682.3046645,20.36912306859817,10.68230466450002,daily,-0.0034072628792477296,1.2592717586691344,125927.17586691344,25.927175866913444,-0.0009785247601558078
2025-09-25,119622.31019786936,110743.70730087186,19.622310197869357,10.743707300871865,daily,-0.0033624142468256044,1.2550375653671602,125503.75653671601,25.503756536716015,-0.006204355832211128
2025-09-26,119550.493601249,110805.1440012593,19.55049360124901,10.805144001259292,daily,-0.0032542110034838867,1.2509534083121567,125095.34083121567,25.095340831215672,-0.0006003612244368517
2025-09-29,119717.11141850844,110866.61478455986,19.71711141850845,10.866614784559856,daily,0.006438904172738791,1.2590081774328397,125900.81774328397,25.900817743283966,0.0013937024619503635
2025-09-30,120042.32354657345,110928.11966968152,20.042323546573428,10.928119669681523,daily,0.006157677783122983,1.266760744115788,126676.0744115788,26.6760744115788,0.0027165049691861842
2025-10-01,118831.64089181431,110989.6586755428,18.831640891814327,10.989658675542804,daily,-0.006695335054451175,1.258279356500107,125827.9356500107,25.82793565001069,-0.010085465017589557
2025-10-02,118281.21358191015,111051.23182107268,18.28121358191015,11.05123182107266,daily,-0.006522357235851352,1.250072409034516,125007.24090345162,25.00724090345161,-0.004631992841075627
2025-10-03,118108.17006130208,111112.8391252106,18.10817006130208,11.112839125210597,daily,0.0011981710606815612,1.251570209618778,125157.0209618778,25.157020961877798,-0.0014629839800235356
2025-10-06,118080.04600623748,111174.48060690658,18.08004600623749,11.174480606906576,daily,-0.00017227626875816293,1.251354593772976,125135.4593772976,25.135459377297597,-0.0002381211651150128
2025-10-07,116589.83866990473,111236.15628512112,16.58983866990471,11.236156285121137,daily,-0.01388615655436476,1.233978087978821,123397.8087978821,23.397808797882092,-0.012620314665646615
2025-10-08,117560.6812968052,111297.86617882526,17.560681296805193,11.297866178825268,daily,0.002067120815062117,1.2365288697698127,123652.88697698127,23.652886976981268,0.008326991768546677
2025-10-09,117519.49900499715,111359.61030700056,17.519499004997165,11.359610307000544,daily,-0.0001017444731077784,1.2364030597914755,123640.30597914755,23.64030597914755,-0.00035030667867663734
2025-10-10,117193.58645859592,111421.38868863902,17.193586458595924,11.421388688639023,daily,-0.008032631030121752,1.226471490207657,122647.1490207657,22.6471490207657,-0.002773263578900842
2025-10-13,118292.87619670514,111483.20134274333,18.292876196705144,11.48320134274332,daily,0.009607826877266239,1.2382552159554747,123825.52159554747,23.82552159554747,0.009380118582663188
2025-10-14,119072.72536102444,111545.0482883266,19.07272536102445,11.545048288326589,daily,0.004772705105487434,1.2441650429465618,124416.50429465619,24.416504294656182,0.006592528556178756
2025-10-15,119559.62370056988,111606.92954441252,19.559623700569876,11.606929544412536,daily,0.008400147656277484,1.2546162130160916,125461.62130160916,25.46162130160916,0.004089083692921047
2025-10-16,119400.71274485745,111668.8451300354,19.40071274485744,11.668845130035413,daily,0.0003621242905248543,1.2550705400221112,125507.05400221111,25.507054002211117,-0.001329135629519973
2025-10-17,121391.9311420403,111730.79506424004,21.3919311420403,11.73079506424004,daily,0.00297595614658952,1.2588055749100935,125880.55749100934,25.88055749100935,0.01667677144807178
2025-10-20,122468.78257290524,111792.77936608178,22.468782572905237,11.792779366081785,daily,0.009148827709064642,1.2703221702341558,127032.21702341558,27.032217023415583,0.008870864980349724
2025-10-21,121556.47971239076,111854.79805462662,21.556479712390765,11.854798054626611,daily,-0.008560998826869205,1.2594469436250353,125944.69436250353,25.94469436250353,-0.0074492686327749524
2025-10-22,122614.37303987892,111916.85114895109,22.61437303987892,11.916851148951068,daily,0.0090327459926423,1.27082320795801,127082.320795801,27.082320795800996,0.008702895394726795
2025-10-23,122425.92450727885,111978.93866814223,22.42592450727885,11.978938668142236,daily,0.0024792251489991865,1.273973864815111,127397.38648151112,27.39738648151111,-0.0015369204109438872
2025-10-24,122318.5418418198,112041.06063129782,22.318541841819805,12.041060631297816,daily,-0.00011189989747369383,1.273831307270254,127383.1307270254,27.383130727025407,-0.0008771235822088164
2025-10-27,122934.67577632908,112103.21705752613,22.934675776329083,12.103217057526129,daily,0.007331351874834403,1.2831702128130325,128317.02128130324,28.317021281303244,0.005037126221681509
2025-10-28,122970.84870537953,112165.40796594604,22.97084870537951,12.165407965946052,daily,0.004839968701036822,1.2893807164811502,128938.07164811502,28.938071648115017,0.00029424512507980616
2025-10-29,124714.67369110562,112227.63337568707,24.714673691105627,12.227633375687086,daily,0.02140117639981338,1.316974980641081,131697.4980641081,31.69749806410811,0.014180799791859933
2025-10-30,125841.34473335816,112289.89330588936,25.841344733358152,12.289893305889365,daily,-0.005119607003726571,1.3102325863064583,131023.25863064584,31.023258630645834,0.009033989416859622
2025-10-31,127642.90387772734,112352.1877757036,27.642903877727345,12.352187775703616,daily,0.012858279532565865,1.3270799231538635,132707.99231538633,32.70799231538635,0.014316114852288564
