view_date,mode,VALE3.SA_target,VALE3.SA_exec,BBAS3.SA_target,BBAS3.SA_exec,ITUB4.SA_target,ITUB4.SA_exec,BBDC4.SA_target,BBDC4.SA_exec,ABEV3.SA_target,ABEV3.SA_exec,rebalance_flag,gross_target,gross_exec
2025-09-25,daily,0.35000000000000003,0.35,0.021116360633584214,0.01958073222577014,0.27888363936641586,0.3480249429609269,0.35000000000000003,0.28239432481330295,0.0,0.0,1,1.0000000000000002,1.0
2025-09-26,daily,0.35,0.35000000000000003,0.0,0.021116360633584214,0.30000000000000004,0.27888363936641586,0.35,0.35000000000000003,0.0,0.0,1,1.0,1.0000000000000002
2025-09-29,daily,0.35,0.35,0.0,0.0,0.30000000000000004,0.30000000000000004,0.35,0.35,0.0,0.0,1,1.0,1.0
2025-09-30,daily,0.35,0.35,0.01846151636724358,0.0,0.28153848363275646,0.30000000000000004,0.35,0.35,0.0,0.0,1,1.0,1.0
2025-10-01,daily,0.35,0.35,0.026390308694368897,0.01846151636724358,0.2736096913056312,0.28153848363275646,0.35,0.35,0.0,0.0,1,1.0,1.0
2025-10-02,daily,0.35,0.35,0.08607487586656333,0.026390308694368897,0.3289875357716671,0.2736096913056312,0.23493758836176953,0.35,0.0,0.0,1,1.0,1.0
2025-10-03,daily,0.35,0.35,0.17796359593540537,0.08607487586656333,0.35,0.3289875357716671,0.12203640406459468,0.23493758836176953,0.0,0.0,1,1.0,1.0
2025-10-06,daily,0.35,0.35,0.2172431294193793,0.17796359593540537,0.35,0.35,0.08275687058062074,0.12203640406459468,0.0,0.0,1,1.0,1.0
2025-10-07,daily,0.35,0.35,0.30000000000000004,0.2172431294193793,0.35,0.35,0.0,0.08275687058062074,0.0,0.0,1,1.0,1.0
2025-10-08,daily,0.35,0.35,0.30000000000000004,0.30000000000000004,0.35,0.35,0.0,0.0,0.0,0.0,1,1.0,1.0
2025-10-09,daily,0.35,0.35,0.12086821645765503,0.30000000000000004,0.3084834853867482,0.35,0.22064829815559683,0.0,0.0,0.0,1,1.0,1.0
2025-10-10,daily,0.35,0.35,0.18872849453904955,0.12086821645765503,0.11127150546095045,0.3084834853867482,0.35,0.22064829815559683,0.0,0.0,1,1.0,1.0
2025-10-13,daily,0.35,0.35,0.06141096274371513,0.18872849453904955,0.30793577786391335,0.11127150546095045,0.2806532593923715,0.35,0.0,0.0,1,1.0,1.0
2025-10-14,daily,0.35,0.35,0.11882119262458057,0.06141096274371513,0.18117880737541947,0.30793577786391335,0.35,0.2806532593923715,0.0,0.0,1,1.0,1.0
2025-10-15,daily,0.35,0.35,0.05581398613926411,0.11882119262458057,0.24418601386073596,0.18117880737541947,0.35,0.35,0.0,0.0,1,1.0,1.0
2025-10-16,daily,0.35,0.35,0.023376856745133453,0.05581398613926411,0.2766231432548666,0.24418601386073596,0.35,0.35,0.0,0.0,1,1.0,1.0
2025-10-17,daily,0.35,0.35,0.30000000000000004,0.023376856745133453,0.0,0.2766231432548666,0.35,0.35,0.0,0.0,1,1.0,1.0
2025-10-20,daily,0.35,0.35,0.30000000000000004,0.30000000000000004,0.0,0.0,0.35,0.35,0.0,0.0,1,1.0,1.0
2025-10-21,daily,0.35,0.35,0.04307767503769719,0.30000000000000004,0.2569223249623029,0.0,0.35,0.35,0.0,0.0,1,1.0,1.0
2025-10-22,daily,0.35,0.35,0.30000000000000004,0.04307767503769719,0.0,0.2569223249623029,0.35,0.35,0.0,0.0,1,1.0,1.0
2025-10-23,daily,0.35,0.35,0.30000000000000004,0.30000000000000004,0.0,0.0,0.35,0.35,0.0,0.0,1,1.0,1.0
2025-10-24,daily,0.35,0.35,0.30000000000000004,0.30000000000000004,0.0,0.0,0.35,0.35,0.0,0.0,1,1.0,1.0
2025-10-27,daily,0.35,0.35,0.30000000000000004,0.30000000000000004,0.0,0.0,0.35,0.35,0.0,0.0,1,1.0,1.0
2025-10-28,daily,0.35,0.35,0.30000000000000004,0.30000000000000004,0.0,0.0,0.35,0.35,0.0,0.0,1,1.0,1.0
2025-10-29,daily,0.35,0.35,0.30000000000000004,0.30000000000000004,0.0,0.0,0.35,0.35,0.0,0.0,1,1.0,1.0
2025-10-30,daily,0.35,0.35,0.30000000000000004,0.30000000000000004,0.0,0.0,0.35,0.35,0.0,0.0,1,1.0,1.0
2025-10-31,daily,0.35,0.35,0.30000000000000004,0.30000000000000004,0.0,0.0,0.35,0.35,0.0,0.0,1,1.0,1.0
2025-11-03,daily,0.35,0.35,0.30000000000000004,0.30000000000000004,0.0,0.0,0.35,0.35,0.0,0.0,1,1.0,1.0
2025-11-04,daily,0.35,0.35,0.22201683469676464,0.30000000000000004,0.0,0.0,0.35,0.35,0.07798316530323542,0.0,1,1.0,1.0
2025-11-05,daily,0.35,0.35,0.15826218876825857,0.22201683469676464,0.0,0.0,0.33879034801420266,0.35,0.1529474632175388,0.07798316530323542,1,1.0,1.0
2025-11-06,daily,0.35,0.35,0.13853976286793182,0.15826218876825857,0.0,0.0,0.33777977300745465,0.33879034801420266,0.17368046412461358,0.1529474632175388,1,1.0,1.0
2025-11-07,daily,0.35,0.35,0.08986879125926929,0.13853976286793182,0.0,0.0,0.35,0.33777977300745465,0.21013120874073077,0.17368046412461358,1,1.0,1.0
2025-11-10,daily,0.35,0.35,0.022148944413836774,0.08986879125926929,0.0,0.0,0.35,0.35,0.27785105558616324,0.21013120874073077,1,1.0,1.0
2025-11-11,daily,0.35,0.35,0.0,0.022148944413836774,0.0,0.0,0.35,0.35,0.30000000000000004,0.27785105558616324,1,1.0,1.0
2025-11-12,daily,0.35,0.35,0.1043413934325391,0.0,0.0,0.0,0.35,0.35,0.19565860656746095,0.30000000000000004,1,1.0,1.0
2025-11-13,daily,0.35,0.35,0.08246987968021682,0.1043413934325391,0.0,0.0,0.35,0.35,0.21753012031978325,0.19565860656746095,1,1.0,1.0
2025-11-14,daily,0.35,0.35,0.062480650079753904,0.08246987968021682,0.0,0.0,0.35,0.35,0.23751934992024612,0.21753012031978325,1,1.0,1.0
2025-11-17,daily,0.35,0.35,0.05689236314484149,0.062480650079753904,0.0,0.0,0.35,0.35,0.24310763685515857,0.23751934992024612,1,1.0,1.0
2025-11-18,daily,0.35,0.35,0.09244140673141486,0.05689236314484149,0.0,0.0,0.32119467803446294,0.35,0.23636391523412223,0.24310763685515857,1,1.0,1.0
2025-11-19,daily,0.3499999999999999,0.35,0.003550270243238434,0.09244140673141486,0.0,0.0,0.33482978373839306,0.32119467803446294,0.3116199460183685,0.23636391523412223,1,0.9999999999999999,1.0
2025-11-21,daily,0.35,0.3499999999999999,0.0,0.003550270243238434,0.0,0.0,0.35,0.33482978373839306,0.30000000000000004,0.3116199460183685,1,1.0,0.9999999999999999
2025-11-24,daily,0.35,0.35,0.0,0.0,0.0,0.0,0.33085729891181004,0.35,0.31914270108819004,0.30000000000000004,1,1.0,1.0
2025-11-25,daily,0.35,0.35,0.0,0.0,0.0,0.0,0.3251474034240835,0.33085729891181004,0.3248525965759166,0.31914270108819004,1,1.0,1.0
2025-11-26,daily,0.35,0.35,0.015730200263410335,0.0,0.0,0.0,0.35,0.3251474034240835,0.2842697997365897,0.3248525965759166,1,1.0,1.0
2025-11-27,daily,0.35,0.35,0.06708315620373935,0.015730200263410335,0.0,0.0,0.336842463666727,0.35,0.2460743801295337,0.2842697997365897,1,1.0,1.0
2025-11-28,daily,0.35000000000000003,0.35,0.048331313992979054,0.06708315620373935,0.0,0.0,0.3073369783855282,0.336842463666727,0.2943317076214928,0.2460743801295337,1,1.0000000000000002,1.0
2025-12-01,daily,0.35,0.35000000000000003,0.052665817834397034,0.048331313992979054,0.0,0.0,0.2875954782109006,0.3073369783855282,0.30973870395470243,0.2943317076214928,1,1.0,1.0000000000000002
2025-12-02,daily,0.35,0.35,0.013440414753889442,0.052665817834397034,0.0,0.0,0.2865595852461106,0.2875954782109006,0.35,0.30973870395470243,1,1.0,1.0
2025-12-03,daily,0.35,0.35,0.04049177415741268,0.013440414753889442,0.0,0.0,0.25950822584258737,0.2865595852461106,0.35,0.35,1,1.0,1.0
2025-12-04,daily,0.35,0.35,0.0,0.04049177415741268,0.0,0.0,0.30000000000000004,0.25950822584258737,0.35,0.35,1,1.0,1.0
2025-12-05,daily,0.35,0.35,0.0,0.0,0.027874519719426706,0.0,0.2721254802805734,0.30000000000000004,0.35,0.35,1,1.0,1.0
2025-12-08,daily,0.35,0.35,0.0,0.0,0.22701026800459517,0.027874519719426706,0.07298973199540487,0.2721254802805734,0.35,0.35,1,1.0,1.0
2025-12-09,daily,0.35,0.35,0.0,0.0,0.2914233645052966,0.22701026800459517,0.04766372261677703,0.07298973199540487,0.3109129128779265,0.35,1,1.0,1.0
2025-12-10,daily,0.35,0.35,0.0,0.0,0.3088397466572402,0.2914233645052966,0.0024498956726225845,0.04766372261677703,0.33871035767013724,0.3109129128779265,1,1.0,1.0
2025-12-11,daily,0.35,0.35,0.0,0.0,0.3234166842535876,0.3088397466572402,0.024103568241507254,0.0024498956726225845,0.3024797475049051,0.33871035767013724,1,1.0,1.0
2025-12-12,daily,0.35,0.35,0.0,0.0,0.30000000000000004,0.3234166842535876,0.0,0.024103568241507254,0.35,0.3024797475049051,1,1.0,1.0
2025-12-15,daily,0.35,0.35,0.0,0.0,0.20539409385615753,0.30000000000000004,0.09460590614384252,0.0,0.35,0.35,1,1.0,1.0
2025-12-16,daily,0.35,0.35,0.0,0.0,0.19861981731026593,0.20539409385615753,0.10138018268973412,0.09460590614384252,0.35,0.35,1,1.0,1.0
2025-12-17,daily,0.35,0.35,0.0,0.0,0.30000000000000004,0.19861981731026593,0.0,0.10138018268973412,0.35,0.35,1,1.0,1.0
2025-12-18,daily,0.35,0.35,0.0,0.0,0.19475534088979501,0.30000000000000004,0.10524465911020504,0.0,0.35,0.35,1,1.0,1.0
2025-12-19,daily,0.35,0.35,0.0,0.0,0.24057571826797627,0.19475534088979501,0.059424281732023757,0.10524465911020504,0.35,0.35,1,1.0,1.0
2025-12-22,daily,0.35000000000000003,0.35,0.0,0.0,0.2622365571755465,0.24057571826797627,0.03776344282445358,0.059424281732023757,0.35000000000000003,0.35,1,1.0000000000000002,1.0
2025-12-23,daily,0.35,0.35000000000000003,0.0,0.0,0.23616824103054987,0.2622365571755465,0.06383175896945016,0.03776344282445358,0.35,0.35000000000000003,1,1.0,1.0000000000000002
2025-12-26,daily,0.35,0.35,0.0,0.0,0.30000000000000004,0.23616824103054987,0.0,0.06383175896945016,0.35,0.35,1,1.0,1.0
2025-12-29,daily,0.35,0.35,0.0,0.0,0.30000000000000004,0.30000000000000004,0.0,0.0,0.35,0.35,1,1.0,1.0
2025-12-30,daily,0.35,0.35,0.0,0.0,0.28074763286548166,0.30000000000000004,0.019252367134518375,0.0,0.35,0.35,1,1.0,1.0
