view_date,mode,VALE3.SA_target,VALE3.SA_exec,BBAS3.SA_target,BBAS3.SA_exec,ITUB4.SA_target,ITUB4.SA_exec,BBDC4.SA_target,BBDC4.SA_exec,ABEV3.SA_target,ABEV3.SA_exec,rebalance_flag,gross_target,gross_exec
2025-09-29,weekly,0.35,0.35,0.0,0.0,0.30000000000000004,0.35,0.35,0.30000000000000004,0.0,0.0,1,1.0,1.0
2025-09-30,weekly,0.35,0.35,0.0,0.0,0.30000000000000004,0.30000000000000004,0.35,0.35,0.0,0.0,0,1.0,1.0
2025-10-01,weekly,0.35,0.35,0.0,0.0,0.30000000000000004,0.30000000000000004,0.35,0.35,0.0,0.0,0,1.0,1.0
2025-10-02,weekly,0.35,0.35,0.0,0.0,0.30000000000000004,0.30000000000000004,0.35,0.35,0.0,0.0,0,1.0,1.0
2025-10-03,weekly,0.35,0.35,0.0,0.0,0.30000000000000004,0.30000000000000004,0.35,0.35,0.0,0.0,0,1.0,1.0
2025-10-06,weekly,0.35,0.35,0.2172431294193793,0.0,0.35,0.30000000000000004,0.08275687058062074,0.35,0.0,0.0,1,1.0,1.0
2025-10-07,weekly,0.35,0.35,0.2172431294193793,0.2172431294193793,0.35,0.35,0.08275687058062074,0.08275687058062074,0.0,0.0,0,1.0,1.0
2025-10-08,weekly,0.35,0.35,0.2172431294193793,0.2172431294193793,0.35,0.35,0.08275687058062074,0.08275687058062074,0.0,0.0,0,1.0,1.0
2025-10-09,weekly,0.35,0.35,0.2172431294193793,0.2172431294193793,0.35,0.35,0.08275687058062074,0.08275687058062074,0.0,0.0,0,1.0,1.0
2025-10-10,weekly,0.35,0.35,0.2172431294193793,0.2172431294193793,0.35,0.35,0.08275687058062074,0.08275687058062074,0.0,0.0,0,1.0,1.0
2025-10-13,weekly,0.35,0.35,0.06141096274371513,0.2172431294193793,0.30793577786391335,0.35,0.2806532593923715,0.08275687058062074,0.0,0.0,1,1.0,1.0
2025-10-14,weekly,0.35,0.35,0.06141096274371513,0.06141096274371513,0.30793577786391335,0.30793577786391335,0.2806532593923715,0.2806532593923715,0.0,0.0,0,1.0,1.0
2025-10-15,weekly,0.35,0.35,0.06141096274371513,0.06141096274371513,0.30793577786391335,0.30793577786391335,0.2806532593923715,0.2806532593923715,0.0,0.0,0,1.0,1.0
2025-10-16,weekly,0.35,0.35,0.06141096274371513,0.06141096274371513,0.30793577786391335,0.30793577786391335,0.2806532593923715,0.2806532593923715,0.0,0.0,0,1.0,1.0
2025-10-17,weekly,0.35,0.35,0.06141096274371513,0.06141096274371513,0.30793577786391335,0.30793577786391335,0.2806532593923715,0.2806532593923715,0.0,0.0,0,1.0,1.0
2025-10-20,weekly,0.35,0.35,0.30000000000000004,0.06141096274371513,0.0,0.30793577786391335,0.35,0.2806532593923715,0.0,0.0,1,1.0,1.0
2025-10-21,weekly,0.35,0.35,0.30000000000000004,0.30000000000000004,0.0,0.0,0.35,0.35,0.0,0.0,0,1.0,1.0
2025-10-22,weekly,0.35,0.35,0.30000000000000004,0.30000000000000004,0.0,0.0,0.35,0.35,0.0,0.0,0,1.0,1.0
2025-10-23,weekly,0.35,0.35,0.30000000000000004,0.30000000000000004,0.0,0.0,0.35,0.35,0.0,0.0,0,1.0,1.0
2025-10-24,weekly,0.35,0.35,0.30000000000000004,0.30000000000000004,0.0,0.0,0.35,0.35,0.0,0.0,0,1.0,1.0
2025-10-27,weekly,0.35,0.35,0.30000000000000004,0.30000000000000004,0.0,0.0,0.35,0.35,0.0,0.0,1,1.0,1.0
2025-10-28,weekly,0.35,0.35,0.30000000000000004,0.30000000000000004,0.0,0.0,0.35,0.35,0.0,0.0,0,1.0,1.0
2025-10-29,weekly,0.35,0.35,0.30000000000000004,0.30000000000000004,0.0,0.0,0.35,0.35,0.0,0.0,0,1.0,1.0
2025-10-30,weekly,0.35,0.35,0.30000000000000004,0.30000000000000004,0.0,0.0,0.35,0.35,0.0,0.0,0,1.0,1.0
2025-10-31,weekly,0.35,0.35,0.30000000000000004,0.30000000000000004,0.0,0.0,0.35,0.35,0.0,0.0,0,1.0,1.0
2025-11-03,weekly,0.35,0.35,0.30000000000000004,0.30000000000000004,0.0,0.0,0.35,0.35,0.0,0.0,1,1.0,1.0
2025-11-04,weekly,0.35,0.35,0.30000000000000004,0.30000000000000004,0.0,0.0,0.35,0.35,0.0,0.0,0,1.0,1.0
2025-11-05,weekly,0.35,0.35,0.30000000000000004,0.30000000000000004,0.0,0.0,0.35,0.35,0.0,0.0,0,1.0,1.0
2025-11-06,weekly,0.35,0.35,0.30000000000000004,0.30000000000000004,0.0,0.0,0.35,0.35,0.0,0.0,0,1.0,1.0
2025-11-07,weekly,0.35,0.35,0.30000000000000004,0.30000000000000004,0.0,0.0,0.35,0.35,0.0,0.0,0,1.0,1.0
2025-11-10,weekly,0.35,0.35,0.022148944413836774,0.30000000000000004,0.0,0.0,0.35,0.35,0.27785105558616324,0.0,1,1.0,1.0
2025-11-11,weekly,0.35,0.35,0.022148944413836774,0.022148944413836774,0.0,0.0,0.35,0.35,0.27785105558616324,0.27785105558616324,0,1.0,1.0
2025-11-12,weekly,0.35,0.35,0.022148944413836774,0.022148944413836774,0.0,0.0,0.35,0.35,0.27785105558616324,0.27785105558616324,0,1.0,1.0
2025-11-13,weekly,0.35,0.35,0.022148944413836774,0.022148944413836774,0.0,0.0,0.35,0.35,0.27785105558616324,0.27785105558616324,0,1.0,1.0
2025-11-14,weekly,0.35,0.35,0.022148944413836774,0.022148944413836774,0.0,0.0,0.35,0.35,0.27785105558616324,0.27785105558616324,0,1.0,1.0
2025-11-17,weekly,0.35,0.35,0.05689236314484149,0.022148944413836774,0.0,0.0,0.35,0.35,0.24310763685515857,0.27785105558616324,1,1.0,1.0
2025-11-18,weekly,0.35,0.35,0.05689236314484149,0.05689236314484149,0.0,0.0,0.35,0.35,0.24310763685515857,0.24310763685515857,0,1.0,1.0
2025-11-19,weekly,0.35,0.35,0.05689236314484149,0.05689236314484149,0.0,0.0,0.35,0.35,0.24310763685515857,0.24310763685515857,0,1.0,1.0
2025-11-21,weekly,0.35,0.35,0.05689236314484149,0.05689236314484149,0.0,0.0,0.35,0.35,0.24310763685515857,0.24310763685515857,0,1.0,1.0
2025-11-24,weekly,0.35,0.35,0.0,0.05689236314484149,0.0,0.0,0.33085729891181004,0.35,0.31914270108819004,0.24310763685515857,1,1.0,1.0
2025-11-25,weekly,0.35,0.35,0.0,0.0,0.0,0.0,0.33085729891181004,0.33085729891181004,0.31914270108819004,0.31914270108819004,0,1.0,1.0
2025-11-26,weekly,0.35,0.35,0.0,0.0,0.0,0.0,0.33085729891181004,0.33085729891181004,0.31914270108819004,0.31914270108819004,0,1.0,1.0
2025-11-27,weekly,0.35,0.35,0.0,0.0,0.0,0.0,0.33085729891181004,0.33085729891181004,0.31914270108819004,0.31914270108819004,0,1.0,1.0
2025-11-28,weekly,0.35,0.35,0.0,0.0,0.0,0.0,0.33085729891181004,0.33085729891181004,0.31914270108819004,0.31914270108819004,0,1.0,1.0
2025-12-01,weekly,0.35,0.35,0.052665817834397034,0.0,0.0,0.0,0.2875954782109006,0.33085729891181004,0.30973870395470243,0.31914270108819004,1,1.0,1.0
2025-12-02,weekly,0.35,0.35,0.052665817834397034,0.052665817834397034,0.0,0.0,0.2875954782109006,0.2875954782109006,0.30973870395470243,0.30973870395470243,0,1.0,1.0
2025-12-03,weekly,0.35,0.35,0.052665817834397034,0.052665817834397034,0.0,0.0,0.2875954782109006,0.2875954782109006,0.30973870395470243,0.30973870395470243,0,1.0,1.0
2025-12-04,weekly,0.35,0.35,0.052665817834397034,0.052665817834397034,0.0,0.0,0.2875954782109006,0.2875954782109006,0.30973870395470243,0.30973870395470243,0,1.0,1.0
2025-12-05,weekly,0.35,0.35,0.052665817834397034,0.052665817834397034,0.0,0.0,0.2875954782109006,0.2875954782109006,0.30973870395470243,0.30973870395470243,0,1.0,1.0
2025-12-08,weekly,0.35,0.35,0.0,0.052665817834397034,0.22701026800459517,0.0,0.07298973199540487,0.2875954782109006,0.35,0.30973870395470243,1,1.0,1.0
2025-12-09,weekly,0.35,0.35,0.0,0.0,0.22701026800459517,0.22701026800459517,0.07298973199540487,0.07298973199540487,0.35,0.35,0,1.0,1.0
2025-12-10,weekly,0.35,0.35,0.0,0.0,0.22701026800459517,0.22701026800459517,0.07298973199540487,0.07298973199540487,0.35,0.35,0,1.0,1.0
2025-12-11,weekly,0.35,0.35,0.0,0.0,0.22701026800459517,0.22701026800459517,0.07298973199540487,0.07298973199540487,0.35,0.35,0,1.0,1.0
2025-12-12,weekly,0.35,0.35,0.0,0.0,0.22701026800459517,0.22701026800459517,0.07298973199540487,0.07298973199540487,0.35,0.35,0,1.0,1.0
2025-12-15,weekly,0.35,0.35,0.0,0.0,0.20539409385615753,0.22701026800459517,0.09460590614384252,0.07298973199540487,0.35,0.35,1,1.0,1.0
2025-12-16,weekly,0.35,0.35,0.0,0.0,0.20539409385615753,0.20539409385615753,0.09460590614384252,0.09460590614384252,0.35,0.35,0,1.0,1.0
2025-12-17,weekly,0.35,0.35,0.0,0.0,0.20539409385615753,0.20539409385615753,0.09460590614384252,0.09460590614384252,0.35,0.35,0,1.0,1.0
2025-12-18,weekly,0.35,0.35,0.0,0.0,0.20539409385615753,0.20539409385615753,0.09460590614384252,0.09460590614384252,0.35,0.35,0,1.0,1.0
2025-12-19,weekly,0.35,0.35,0.0,0.0,0.20539409385615753,0.20539409385615753,0.09460590614384252,0.09460590614384252,0.35,0.35,0,1.0,1.0
2025-12-22,weekly,0.35000000000000003,0.35,0.0,0.0,0.2622365571755465,0.20539409385615753,0.03776344282445358,0.09460590614384252,0.35000000000000003,0.35,1,1.0000000000000002,1.0
2025-12-23,weekly,0.35000000000000003,0.35000000000000003,0.0,0.0,0.2622365571755465,0.2622365571755465,0.03776344282445358,0.03776344282445358,0.35000000000000003,0.35000000000000003,0,1.0000000000000002,1.0000000000000002
2025-12-26,weekly,0.35000000000000003,0.35000000000000003,0.0,0.0,0.2622365571755465,0.2622365571755465,0.03776344282445358,0.03776344282445358,0.35000000000000003,0.35000000000000003,0,1.0000000000000002,1.0000000000000002
2025-12-29,weekly,0.35,0.35000000000000003,0.0,0.0,0.30000000000000004,0.2622365571755465,0.0,0.03776344282445358,0.35,0.35000000000000003,1,1.0,1.0000000000000002
2025-12-30,weekly,0.35,0.35,0.0,0.0,0.30000000000000004,0.30000000000000004,0.0,0.0,0.35,0.35,0,1.0,1.0
